StockEndDate,assignmentClass,benefitsEligibilityStartDate,benefitsEndDate,bonusPayExpirationDate,createdBy,createdDateTime,createdOn,eligibleForSalContinuation,eligibleForStock,employeeFirstEmployment,endDate,firstDateWorked,includeAllRecords,initialOptionGrant,initialStockGrant,isContingentWorker,isECRecord,jobNumber,lastDateWorked,lastModifiedBy,ElastModifiedDateTime,lastModifiedOn,okToRehire,originalStartDate,payrollEndDate,personIdExternal,prevEmployeeId,professionalServiceDate,regretTermination,salaryEndDate,seniorityDate,serviceDate,startDate,userID
,ST,,,,,,,,,,,,,,,,,,,,,,,20161123,,P01979,,,,,,,20161123,E102016
,ST,,,,,,,,,,,,,,,,,,,,,,,20170104,,P01980,,,,,,,20170104,E102017
,ST,,,,,,,,,,,,,,,,,,,,,,,20170104,,P01981,,,,,,,20170104,E102018
,ST,,,,,,,,,,20161126,,,,,,,,,,,,,20160925,,P01982,,,,,,,20160925,E102022
,ST,,,,,,,,,,,,,,,,,,,,,,,20150310,,P00958,,,,,,,20150310,E101479
,ST,,,,,,,,,,20160923,,,,,,,,,,,,,20150707,,P00959,,,,,,,20150707,E101538
,ST,,,,,,,,,,,,,,,,,,,,,,,20150801,,P00960,,,,,,,20150801,E101426
,ST,,,,,,,,,,,,,,,,,,,,,,,20150929,,P00961,,,,,,,20150929,E101503
,ST,,,,,,,,,,,,,,,,,,,,,,,20150512,,P00962,,,,,,,20150512,E101571
,ST,,,,,,,,,,20160310,,,,,,,,,,,,,20150505,,P00963,,,,,,,20150728,E101573
,ST,,,,,,,,,,,,,,,,,,,,,,,20101201,,P00964,,,,,,,20101201,E101715
,ST,,,,,,,,,,,,,,,,,,,,,,,20151203,,P00965,,,,,,,20151203,E101733
,ST,,,,,,,,,,20160814,,,,,,,,,,,,,20150317,,P00966,,,,,,,20150317,E101523
,ST,,,,,,,,,,,,,,,,,,,,,,,20150501,,P00967,,,,,,,20150501,E101545
,ST,,,,,,,,,,,,,,,,,,,,,,,20150925,,P00968,,,,,,,20150925,E101580
,ST,,,,,,,,,,,,,,,,,,,,,,,20150728,,P00969,,,,,,,20150728,E101649
,ST,,,,,,,,,,,,,,,,,,,,,,,19970801,,P00970,,,,,,,20030901,E100024
,ST,,,,,,,,,,,,,,,,,,,,,,,20151006,,P00971,,,,,,,20151006,E100055
,ST,,,,,,,,,,,,,,,,,,,,,,,20150711,,P00972,,,,,,,20110428,E100539
,ST,,,,,,,,,,,,,,,,,,,,,,,20151001,,P00973,,,,,,,20151001,E100734
,ST,,,,,,,,,,,,,,,,,,,,,,,20150208,,P00974,,,,,,,20150218,E100860
,ST,,,,,,,,,,,,,,,,,,,,,,,20150519,,P00975,,,,,,,20150324,E100995
,ST,,,,,,,,,,,,,,,,,,,,,,,20150721,,P00976,,,,,,,20150602,E101017
,ST,,,,,,,,,,,,,,,,,,,,,,,20160101,,P00977,,,,,,,20130917,E101078
,ST,,,,,,,,,,,,,,,,,,,,,,,20150101,,P00978,,,,,,,20140318,E101196
,ST,,,,,,,,,,,,,,,,,,,,,,,20150804,,P00979,,,,,,,20150804,E101212
,ST,,,,,,,,,,,,,,,,,,,,,,,20150801,,P00980,,,,,,,20150707,E101237
,ST,,,,,,,,,,,,,,,,,,,,,,,20150101,,P00981,,,,,,,20131106,E101249
,ST,,,,,,,,,,,,,,,,,,,,,,,20150101,,P00982,,,,,,,20140617,E101276
,ST,,,,,,,,,,20161112,,,,,,,,,,,,,20140612,,P00983,,,,,,,20150113,E101303
,ST,,,,,,,,,,,,,,,,,,,,,,,20140610,,P00984,,,,,,,20150707,E101307
,ST,,,,,,,,,,,,,,,,,,,,,,,20150915,,P00985,,,,,,,20150915,E101365
,ST,,,,,,,,,,,,,,,,,,,,,,,20150701,,P00986,,,,,,,20140827,E101368
,ST,,,,,,,,,,,,,,,,,,,,,,,20160101,,P00987,,,,,,,20140902,E101374
,ST,,,,,,,,,,,,,,,,,,,,,,,20150422,,P00988,,,,,,,20140909,E101379
,ST,,,,,,,,,,,,,,,,,,,,,,,20151001,,P00989,,,,,,,20140930,E101398
,ST,,,,,,,,,,,,,,,,,,,,,,,20150324,,P00990,,,,,,,20150324,E101399
,ST,,,,,,,,,,,,,,,,,,,,,,,20150203,,P00991,,,,,,,20150203,E101418
,ST,,,,,,,,,,20160830,,,,,,,,,,,,,20150324,,P00992,,,,,,,20150324,E101438
,ST,,,,,,,,,,20161130,,,,,,,,,,,,,20150901,,P00993,,,,,,,20150901,E101450
,ST,,,,,,,,,,,,,,,,,,,,,,,20150901,,P00994,,,,,,,20150901,E101451
,ST,,,,,,,,,,,,,,,,,,,,,,,20160901,,P01961,,,,,,,20160901,E102028
,ST,,,,,,,,,,,,,,,,,,,,,,,20180101,,P01962,,,,,,,20180101,E102006
,ST,,,,,,,,,,,,,,,,,,,,,,,20160921,,P01963,,,,,,,20160921,E102020
,ST,,,,,,,,,,20160703,,,,,,,,,,,,,20160629,,P01964,,,,,,,20160629,E101911
,ST,,,,,,,,,,20160630,,,,,,,,,,,,,20160630,,P01965,,,,,,,20160630,E101914
,ST,,,,,,,,,,20160703,,,,,,,,,,,,,20160629,,P01966,,,,,,,20160629,E101923
,ST,,,,,,,,,,,,,,,,,,,,,,,20150710,,P01967,,,,,,,20150710,E101926
,ST,,,,,,,,,,20160821,,,,,,,,,,,,,20160629,,P01968,,,,,,,20160629,E101927
,ST,,,,,,,,,,,,,,,,,,,,,,,20160713,,P01969,,,,,,,20160713,E101931
,ST,,,,,,,,,,,,,,,,,,,,,,,20170104,,P01970,,,,,,,20160629,E101954
,ST,,,,,,,,,,20160717,,,,,,,,,,,,,20160713,,P01971,,,,,,,20160713,E101961
,ST,,,,,,,,,,,,,,,,,,,,,,,20150901,,P00995,,,,,,,20150901,E101452
,ST,,,,,,,,,,,,,,,,,,,,,,,20150901,,P00996,,,,,,,20150901,E101453
,ST,,,,,,,,,,,,,,,,,,,,,,,20150901,,P00997,,,,,,,20150901,E101454
,ST,,,,,,,,,,,,,,,,,,,,,,,20150106,,P00998,,,,,,,20150106,E101458
,ST,,,,,,,,,,,,,,,,,,,,,,,20150317,,P00999,,,,,,,20150317,E101461
,ST,,,,,,,,,,,,,,,,,,,,,,,20141223,,P01000,,,,,,,20141223,E101463
,ST,,,,,,,,,,,,,,,,,,,,,,,20150120,,P01001,,,,,,,20150120,E101464
,ST,,,,,,,,,,,,,,,,,,,,,,,20150106,,P01002,,,,,,,20150106,E101465
,ST,,,,,,,,,,,,,,,,,,,,,,,20150106,,P01003,,,,,,,20150106,E101466
,ST,,,,,,,,,,,,,,,,,,,,,,,20150106,,P01004,,,,,,,20150106,E101467
,ST,,,,,,,,,,,,,,,,,,,,,,,20150407,,P01005,,,,,,,20150102,E101469
,ST,,,,,,,,,,,,,,,,,,,,,,,20150401,,P01006,,,,,,,20150401,E101472
,ST,,,,,,,,,,20161002,,,,,,,,,,,,,20150106,,P01007,,,,,,,20150106,E101476
,ST,,,,,,,,,,20161102,,,,,,,,,,,,,20150113,,P01008,,,,,,,20150113,E101477
,ST,,,,,,,,,,,,,,,,,,,,,,,20150120,,P01009,,,,,,,20150120,E101478
,ST,,,,,,,,,,20160327,,,,,,,,,,,,,20150901,,P01010,,,,,,,20150901,E101482
,ST,,,,,,,,,,20160805,,,,,,,,,,,,,20150115,,P01011,,,,,,,20150512,E101484
,ST,,,,,,,,,,,,,,,,,,,,,,,20150121,,P01012,,,,,,,20150121,E101487
,ST,,,,,,,,,,,,,,,,,,,,,,,20150428,,P01013,,,,,,,20150428,E101488
,ST,,,,,,,,,,,,,,,,,,,,,,,20150331,,P01014,,,,,,,20150331,E101494
,ST,,,,,,,,,,,,,,,,,,,,,,,20160928,,P01934,,,,,,,20160928,E101969
,ST,,,,,,,,,,,,,,,,,,,,,,,20160818,,P01935,,,,,,,20160818,E101976
,ST,,,,,,,,,,,,,,,,,,,,,,,20160727,,P01936,,,,,,,20160727,E101977
,ST,,,,,,,,,,,,,,,,,,,,,,,20160817,,P01937,,,,,,,20160817,E101980
,ST,,,,,,,,,,,,,,,,,,,,,,,20160901,,P01938,,,,,,,20160901,E101981
,ST,,,,,,,,,,,,,,,,,,,,,,,20161102,,P01939,,,,,,,20161102,E101978
,ST,,,,,,,,,,,,,,,,,,,,,,,20160724,,P01940,,,,,,,20160724,E101979
,ST,,,,,,,,,,,,,,,,,,,,,,,20161116,,P01941,,,,,,,20161116,E101983
,ST,,,,,,,,,,,,,,,,,,,,,,,20160901,,P01942,,,,,,,20160901,E101988
,ST,,,,,,,,,,,,,,,,,,,,,,,20150303,,P01015,,,,,,,20150303,E101497
,ST,,,,,,,,,,,,,,,,,,,,,,,20150319,,P01016,,,,,,,20150319,E101498
,ST,,,,,,,,,,,,,,,,,,,,,,,20150310,,P01017,,,,,,,20150310,E101499
,ST,,,,,,,,,,,,,,,,,,,,,,,20150303,,P01018,,,,,,,20150303,E101500
,ST,,,,,,,,,,,,,,,,,,,,,,,20150407,,P01019,,,,,,,20150407,E101502
,ST,,,,,,,,,,,,,,,,,,,,,,,20150401,,P01020,,,,,,,20150401,E101510
,ST,,,,,,,,,,,,,,,,,,,,,,,20150602,,P01021,,,,,,,20150305,E101511
,ST,,,,,,,,,,,,,,,,,,,,,,,20150331,,P01022,,,,,,,20150331,E101515
,ST,,,,,,,,,,,,,,,,,,,,,,,20150519,,P01023,,,,,,,20150519,E101516
,ST,,,,,,,,,,,,,,,,,,,,,,,20150707,,P01024,,,,,,,20150707,E101517
,ST,,,,,,,,,,,,,,,,,,,,,,,20150616,,P01025,,,,,,,20150616,E101520
,ST,,,,,,,,,,20170112,,,,,,,,,,,,,20150317,,P01026,,,,,,,20150317,E101524
,ST,,,,,,,,,,,,,,,,,,,,,,,20150901,,P01027,,,,,,,20150901,E101526
,ST,,,,,,,,,,,,,,,,,,,,,,,20150630,,P01028,,,,,,,20150630,E101528
,ST,,,,,,,,,,20160706,,,,,,,,,,,,,20150701,,P01029,,,,,,,20150319,E101529
,ST,,,,,,,,,,,,,,,,,,,,,,,20150816,,P01030,,,,,,,20150605,E101530
,ST,,,,,,,,,,,,,,,,,,,,,,,20150701,,P01031,,,,,,,20150701,E101531
,ST,,,,,,,,,,20161022,,,,,,,,,,,,,20150331,,P01032,,,,,,,20150331,E101532
,ST,,,,,,,,,,,,,,,,,,,,,,,20150331,,P01033,,,,,,,20150331,E101533
,ST,,,,,,,,,,,,,,,,,,,,,,,20150414,,P01034,,,,,,,20150414,E101534
,ST,,,,,,,,,,,,,,,,,,,,,,,20150512,,P01035,,,,,,,20150407,E101536
,ST,,,,,,,,,,,,,,,,,,,,,,,20150407,,P01036,,,,,,,20150407,E101540
,ST,,,,,,,,,,,,,,,,,,,,,,,20150506,,P01037,,,,,,,20150506,E101542
,ST,,,,,,,,,,,,,,,,,,,,,,,20150512,,P01038,,,,,,,20150512,E101543
,ST,,,,,,,,,,,,,,,,,,,,,,,20150701,,P01039,,,,,,,20150701,E101544
,ST,,,,,,,,,,,,,,,,,,,,,,,20150701,,P01040,,,,,,,20150409,E101547
,ST,,,,,,,,,,,,,,,,,,,,,,,20150421,,P01041,,,,,,,20150421,E101550
,ST,,,,,,,,,,,,,,,,,,,,,,,20160105,,P01042,,,,,,,20150324,E101552
,ST,,,,,,,,,,,,,,,,,,,,,,,20150414,,P01043,,,,,,,20150414,E101553
,ST,,,,,,,,,,,,,,,,,,,,,,,20150421,,P01044,,,,,,,20150421,E101554
,ST,,,,,,,,,,,,,,,,,,,,,,,20150422,,P01045,,,,,,,20150422,E101555
,ST,,,,,,,,,,,,,,,,,,,,,,,20150804,,P01046,,,,,,,20150804,E101557
,ST,,,,,,,,,,,,,,,,,,,,,,,20150428,,P01047,,,,,,,20150428,E101562
,ST,,,,,,,,,,,,,,,,,,,,,,,20150428,,P01048,,,,,,,20150428,E101564
,ST,,,,,,,,,,,,,,,,,,,,,,,20150505,,P01049,,,,,,,20150505,E101566
,ST,,,,,,,,,,,,,,,,,,,,,,,20150527,,P01050,,,,,,,20150527,E101568
,ST,,,,,,,,,,,,,,,,,,,,,,,20150701,,P01051,,,,,,,20150701,E101569
,ST,,,,,,,,,,,,,,,,,,,,,,,20150707,,P01052,,,,,,,20150707,E101575
,ST,,,,,,,,,,,,,,,,,,,,,,,20150616,,P01053,,,,,,,20150616,E101579
,ST,,,,,,,,,,20161102,,,,,,,,,,,,,20150818,,P01054,,,,,,,20150818,E101582
,ST,,,,,,,,,,20160930,,,,,,,,,,,,,20150826,,P01055,,,,,,,20150826,E101588
,ST,,,,,,,,,,,,,,,,,,,,,,,20150818,,P01056,,,,,,,20150818,E101591
,ST,,,,,,,,,,20160223,,,,,,,,,,,,,20150908,,P01057,,,,,,,20150908,E101596
,ST,,,,,,,,,,,,,,,,,,,,,,,20150904,,P01058,,,,,,,20150904,E101600
,ST,,,,,,,,,,,,,,,,,,,,,,,20150616,,P01059,,,,,,,20150616,E101603
,ST,,,,,,,,,,,,,,,,,,,,,,,20150707,,P01060,,,,,,,20150707,E101604
,ST,,,,,,,,,,,,,,,,,,,,,,,20150915,,P01061,,,,,,,20150915,E101605
,ST,,,,,,,,,,,,,,,,,,,,,,,20150930,,P01062,,,,,,,20150930,E101612
,ST,,,,,,,,,,,,,,,,,,,,,,,20150623,,P01063,,,,,,,20150623,E101613
,ST,,,,,,,,,,,,,,,,,,,,,,,20150626,,P01064,,,,,,,20150626,E101614
,ST,,,,,,,,,,,,,,,,,,,,,,,20150630,,P01065,,,,,,,20150630,E101619
,ST,,,,,,,,,,,,,,,,,,,,,,,20150630,,P01066,,,,,,,20150630,E101620
,ST,,,,,,,,,,,,,,,,,,,,,,,20150721,,P01067,,,,,,,20150721,E101621
,ST,,,,,,,,,,,,,,,,,,,,,,,20150707,,P01068,,,,,,,20151101,E101622
,ST,,,,,,,,,,,,,,,,,,,,,,,20150915,,P01069,,,,,,,20150915,E101625
,ST,,,,,,,,,,,,,,,,,,,,,,,20150818,,P01070,,,,,,,20150818,E101626
,ST,,,,,,,,,,,,,,,,,,,,,,,20150707,,P01071,,,,,,,20150707,E101628
,ST,,,,,,,,,,,,,,,,,,,,,,,20150707,,P01072,,,,,,,20150707,E101629
,ST,,,,,,,,,,,,,,,,,,,,,,,20150707,,P01073,,,,,,,20150707,E101630
,ST,,,,,,,,,,,,,,,,,,,,,,,20150716,,P01074,,,,,,,20150716,E101631
,ST,,,,,,,,,,,,,,,,,,,,,,,20150714,,P01075,,,,,,,20150714,E101632
,ST,,,,,,,,,,,,,,,,,,,,,,,20151027,,P01076,,,,,,,20151027,E101633
,ST,,,,,,,,,,,,,,,,,,,,,,,20150714,,P01077,,,,,,,20150714,E101635
,ST,,,,,,,,,,,,,,,,,,,,,,,20150804,,P01078,,,,,,,20150804,E101636
,ST,,,,,,,,,,,,,,,,,,,,,,,20150915,,P01079,,,,,,,20150915,E101637
,ST,,,,,,,,,,,,,,,,,,,,,,,20150714,,P01080,,,,,,,20150714,E101640
,ST,,,,,,,,,,,,,,,,,,,,,,,20150716,,P01081,,,,,,,20150716,E101641
,ST,,,,,,,,,,20160403,,,,,,,,,,,,,20150721,,P01082,,,,,,,20150721,E101642
,ST,,,,,,,,,,,,,,,,,,,,,,,20150903,,P01083,,,,,,,20150903,E101643
,ST,,,,,,,,,,,,,,,,,,,,,,,20151027,,P01084,,,,,,,20151027,E101644
,ST,,,,,,,,,,,,,,,,,,,,,,,20150728,,P01085,,,,,,,20150728,E101648
,ST,,,,,,,,,,,,,,,,,,,,,,,20150901,,P01086,,,,,,,20150901,E101650
,ST,,,,,,,,,,,,,,,,,,,,,,,20151110,,P01087,,,,,,,20151110,E101652
,ST,,,,,,,,,,,,,,,,,,,,,,,20150811,,P01088,,,,,,,20150811,E101655
,ST,,,,,,,,,,,,,,,,,,,,,,,20150825,,P01089,,,,,,,20150825,E101659
,ST,,,,,,,,,,,,,,,,,,,,,,,20150818,,P01090,,,,,,,20150818,E101660
,ST,,,,,,,,,,20161209,,,,,,,,,,,,,20150818,,P01091,,,,,,,20150818,E101662
,ST,,,,,,,,,,,,,,,,,,,,,,,20150825,,P01092,,,,,,,20150825,E101664
,ST,,,,,,,,,,,,,,,,,,,,,,,20150825,,P01093,,,,,,,20150825,E101665
,ST,,,,,,,,,,,,,,,,,,,,,,,20150825,,P01094,,,,,,,20150825,E101666
,ST,,,,,,,,,,,,,,,,,,,,,,,20151001,,P01095,,,,,,,20151001,E101667
,ST,,,,,,,,,,,,,,,,,,,,,,,20150825,,P01096,,,,,,,20150825,E101668
,ST,,,,,,,,,,,,,,,,,,,,,,,20151001,,P01097,,,,,,,20151001,E101669
,ST,,,,,,,,,,,,,,,,,,,,,,,20150915,,P01098,,,,,,,20150915,E101670
,ST,,,,,,,,,,,,,,,,,,,,,,,20150902,,P01099,,,,,,,20150902,E101671
,ST,,,,,,,,,,,,,,,,,,,,,,,20150902,,P01100,,,,,,,20150902,E101672
,ST,,,,,,,,,,,,,,,,,,,,,,,20151013,,P01101,,,,,,,20151013,E101675
,ST,,,,,,,,,,20161009,,,,,,,,,,,,,20151208,,P01102,,,,,,,20150902,E101676
,ST,,,,,,,,,,,,,,,,,,,,,,,20151208,,P01103,,,,,,,20151208,E101677
,ST,,,,,,,,,,,,,,,,,,,,,,,20150915,,P01104,,,,,,,20150915,E101678
,ST,,,,,,,,,,,,,,,,,,,,,,,20150929,,P01105,,,,,,,20150929,E101679
,ST,,,,,,,,,,,,,,,,,,,,,,,20151027,,P01106,,,,,,,20151027,E101683
,ST,,,,,,,,,,,,,,,,,,,,,,,20151020,,P01107,,,,,,,20151020,E101684
,ST,,,,,,,,,,,,,,,,,,,,,,,20151027,,P01108,,,,,,,20151027,E101686
,ST,,,,,,,,,,,,,,,,,,,,,,,20150929,,P01109,,,,,,,20150929,E101687
,ST,,,,,,,,,,,,,,,,,,,,,,,20150929,,P01110,,,,,,,20150929,E101689
,ST,,,,,,,,,,20160206,,,,,,,,,,,,,20151027,,P01111,,,,,,,20151027,E101693
,ST,,,,,,,,,,,,,,,,,,,,,,,20151027,,P01112,,,,,,,20151027,E101694
,ST,,,,,,,,,,,,,,,,,,,,,,,20151013,,P01113,,,,,,,20151013,E101698
,ST,,,,,,,,,,,,,,,,,,,,,,,20151110,,P01114,,,,,,,20151110,E101700
,ST,,,,,,,,,,,,,,,,,,,,,,,20151103,,P01115,,,,,,,20151103,E101702
,ST,,,,,,,,,,,,,,,,,,,,,,,20151020,,P01116,,,,,,,20151020,E101703
,ST,,,,,,,,,,,,,,,,,,,,,,,20160101,,P01117,,,,,,,20151016,E101704
,ST,,,,,,,,,,,,,,,,,,,,,,,20151027,,P01118,,,,,,,20151027,E101706
,ST,,,,,,,,,,20160417,,,,,,,,,,,,,20151124,,P01119,,,,,,,20151124,E101707
,ST,,,,,,,,,,,,,,,,,,,,,,,20151103,,P01120,,,,,,,20151103,E101711
,ST,,,,,,,,,,,,,,,,,,,,,,,20151117,,P01121,,,,,,,20151117,E101718
,ST,,,,,,,,,,20170129,,,,,,,,,,,,,20151215,,P01122,,,,,,,20151215,E101735
,ST,,,,,,,,,,,,,,,,,,,,,,,20151215,,P01123,,,,,,,20151215,E101739
,ST,,,,,,,,,,,,,,,,,,,,,,,20151222,,P01124,,,,,,,20151222,E101750
,ST,,,,,,,,,,,,,,,,,,,,,,,20151229,,P01125,,,,,,,20151229,E101754
,ST,,,,,,,,,,,,,,,,,,,,,,,20151229,,P01126,,,,,,,20151229,E101755
,ST,,,,,,,,,,,,,,,,,,,,,,,20150929,,P01127,,,,,,,20150929,E101685
,ST,,,,,,,,,,20170318,,,,,,,,,,,,,20160608,,P01128,,,,,,,20160608,E101868
,ST,,,,,,,,,,,,,,,,,,,,,,,20170101,,P01129,,,,,,,20140930,E101366
,ST,,,,,,,,,,,,,,,,,,,,,,,20160601,,P01130,,,,,,,20160601,E101902
,ST,,,,,,,,,,20140401,,,,,,,,,,,,,,,P01131,,,,,,,20140318,E101195
,ST,,,,,,,,,,20160717,,,,,,,,,,,,,20160713,,P01132,,,,,,,20160713,E101745
,ST,,,,,,,,,,20130720,,,,,,,,,,,,,20130419,,P01133,,,,,,,20130419,E100968
,ST,,,,,,,,,,20131023,,,,,,,,,,,,,20131015,,P01134,,,,,,,20131015,E101081
,ST,,,,,,,,,,20140402,,,,,,,,,,,,,20140218,,P01135,,,,,,,20140218,E101159
,ST,,,,,,,,,,20140731,,,,,,,,,,,,,20140114,,P01136,,,,,,,20140114,E101161
,ST,,,,,,,,,,20140630,,,,,,,,,,,,,20140318,,P01137,,,,,,,20140318,E101181
,ST,,,,,,,,,,20150110,,,,,,,,,,,,,20140318,,P01138,,,,,,,20140318,E101198
,ST,,,,,,,,,,20140927,,,,,,,,,,,,,20140318,,P01139,,,,,,,20140318,E101200
,ST,,,,,,,,,,20140620,,,,,,,,,,,,,20140318,,P01140,,,,,,,20140318,E101201
,ST,,,,,,,,,,20140726,,,,,,,,,,,,,20140318,,P01141,,,,,,,20140318,E101205
,ST,,,,,,,,,,20140419,,,,,,,,,,,,,20140419,,P01142,,,,,,,20140419,E101236
,ST,,,,,,,,,,20140930,,,,,,,,,,,,,20140419,,P01143,,,,,,,20140419,E101241
,ST,,,,,,,,,,20140705,,,,,,,,,,,,,20140701,,P01144,,,,,,,20140701,E101266
,ST,,,,,,,,,,20140823,,,,,,,,,,,,,20140819,,P01145,,,,,,,20140819,E101272
,ST,,,,,,,,,,20140620,,,,,,,,,,,,,20140620,,P01146,,,,,,,20140620,E101292
,ST,,,,,,,,,,20140627,,,,,,,,,,,,,20140626,,P01147,,,,,,,20140626,E101293
,ST,,,,,,,,,,20140823,,,,,,,,,,,,,20140812,,P01148,,,,,,,20140812,E101355
,ST,,,,,,,,,,20141010,,,,,,,,,,,,,20140909,,P01149,,,,,,,20140909,E101387
,ST,,,,,,,,,,20141227,,,,,,,,,,,,,20141021,,P01150,,,,,,,20141021,E101417
,ST,,,,,,,,,,,,,,,,,,,,,,,20161001,,P01151,,,,,,,20161001,E101837
,ST,,,,,,,,,,20150627,,,,,,,,,,,,,20150602,,P01152,,,,,,,20150602,E101590
,ST,,,,,,,,,,20150613,,,,,,,,,,,,,20150602,,P01153,,,,,,,20150602,E101592
,ST,,,,,,,,,,20160609,,,,,,,,,,,,,20160227,,P01154,,,,,,,20160227,E101805
,ST,,,,,,,,,,,,,,,,,,,,,,,20160518,,P01155,,,,,,,20160518,E101863
,ST,,,,,,,,,,20160501,,,,,,,,,,,,,20160501,,P01156,,,,,,,20160501,E101872
,ST,,,,,,,,,,20160710,,,,,,,,,,,,,20160615,,P01157,,,,,,,20160615,E101889
,ST,,,,,,,,,,,,,,,,,,,,,,,20160401,,P01158,,,,,,,20160401,E101905
,ST,,,,,,,,,,20130823,,,,,,,,,,,,,20130529,,P01159,,,,,,,20130529,E101001
,ST,,,,,,,,,,20130815,,,,,,,,,,,,,20130625,,P01160,,,,,,,20130625,E101062
,ST,,,,,,,,,,20130713,,,,,,,,,,,,,20121024,,P01161,,,,,,,20121024,E100861
,ST,,,,,,,,,,20150327,,,,,,,,,,,,,20150305,,P01162,,,,,,,20150305,E101512
,ST,,,,,,,,,,20130525,,,,,,,,,,,,,20121006,,P01163,,,,,,,20121006,E100863
,ST,,,,,,,,,,20130125,,,,,,,,,,,,,20120128,,P01164,,,,,,,20120128,E100864
,ST,,,,,,,,,,20130426,,,,,,,,,,,,,20121012,,P01165,,,,,,,20121012,E100868
,ST,,,,,,,,,,20130615,,,,,,,,,,,,,20121221,,P01166,,,,,,,20121221,E100899
,ST,,,,,,,,,,20130629,,,,,,,,,,,,,20130123,,P01167,,,,,,,20130123,E100920
,ST,,,,,,,,,,20130426,,,,,,,,,,,,,20130215,,P01168,,,,,,,20130215,E100931
,ST,,,,,,,,,,,,,,,,,,,,,,,20160706,,P01169,,,,,,,20160706,E100989
,ST,,,,,,,,,,20130830,,,,,,,,,,,,,20130605,,P01170,,,,,,,20130605,E101020
,ST,,,,,,,,,,20130809,,,,,,,,,,,,,20130618,,P01171,,,,,,,20130618,E101052
,ST,,,,,,,,,,20150530,,,,,,,,,,,,,20150512,,P01172,,,,,,,20150512,E101577
,ST,,,,,,,,,,20160114,,,,,,,,,,,,,20150527,,P01173,,,,,,,20151229,E101584
,ST,,,,,,,,,,20140926,,,,,,,,,,,,,20061128,,P01174,,,,,,,20061128,E100155
,ST,,,,,,,,,,20130331,,,,,,,,,,,,,20081001,,P01175,,,,,,,20081001,E100272
,ST,,,,,,,,,,20150808,,,,,,,,,,,,,20150604,,P01176,,,,,,,20150604,E101599
,ST,,,,,,,,,,20140121,,,,,,,,,,,,,20130702,,P01177,,,,,,,20130702,E100996
,ST,,,,,,,,,,20150820,,,,,,,,,,,,,20150616,,P01178,,,,,,,20150616,E101607
,ST,,,,,,,,,,,,,,,,,,,,,,,20160713,,P01179,,,,,,,20160713,E101611
,ST,,,,,,,,,,20160729,,,,,,,,,,,,,20160630,,P01180,,,,,,,20160630,E101617
,ST,,,,,,,,,,20150725,,,,,,,,,,,,,20150616,,P01181,,,,,,,20150616,E101639
,ST,,,,,,,,,,,,,,,,,,,,,,,20161019,,P01182,,,,,,,20160406,E101851
,ST,,,,,,,,,,,,,,,,,,,,,,,20160504,,P01183,,,,,,,20160504,E101879
,ST,,,,,,,,,,20140510,,,,,,,,,,,,,,,P01184,,,,,,,20140318,E101208
,ST,,,,,,,,,,20140510,,,,,,,,,,,,,,,P01185,,,,,,,20140318,E101209
,ST,,,,,,,,,,20140403,,,,,,,,,,,,,,,P01186,,,,,,,20140318,E101214
,ST,,,,,,,,,,20130330,,,,,,,,,,,,,20130319,,P01187,,,,,,,20130319,E100887
,ST,,,,,,,,,,20140603,,,,,,,,,,,,,20140528,,P01188,,,,,,,20140528,E101287
,ST,,,,,,,,,,20150422,,,,,,,,,,,,,20150422,,P01189,,,,,,,20150422,E101556
,ST,,,,,,,,,,20160420,,,,,,,,,,,,,20160414,,P01190,,,,,,,20160414,E101770
,ST,,,,,,,,,,20160626,,,,,,,,,,,,,20160615,,P01191,,,,,,,20160615,E101796
,ST,,,,,,,,,,20160520,,,,,,,,,,,,,20160520,,P01192,,,,,,,20160520,E101876
,ST,,,,,,,,,,20140503,,,,,,,,,,,,,20140429,,P01193,,,,,,,20140429,E101233
,ST,,,,,,,,,,20140726,,,,,,,,,,,,,20140717,,P01194,,,,,,,20140717,E101238
,ST,,,,,,,,,,20140719,,,,,,,,,,,,,20140715,,P01195,,,,,,,20140715,E101263
,ST,,,,,,,,,,20140719,,,,,,,,,,,,,20140610,,P01196,,,,,,,20140610,E101265
,ST,,,,,,,,,,20160227,,,,,,,,,,,,,20160223,,P01197,,,,,,,20160223,E101267
,ST,,,,,,,,,,20140705,,,,,,,,,,,,,20140701,,P01198,,,,,,,20140701,E101268
,ST,,,,,,,,,,20140705,,,,,,,,,,,,,20140701,,P01199,,,,,,,20140701,E101269
,ST,,,,,,,,,,20140712,,,,,,,,,,,,,20140708,,P01200,,,,,,,20140708,E101270
,ST,,,,,,,,,,20140712,,,,,,,,,,,,,20140708,,P01201,,,,,,,20140708,E101271
,ST,,,,,,,,,,20140920,,,,,,,,,,,,,20140910,,P01202,,,,,,,20140910,E101273
,ST,,,,,,,,,,20140628,,,,,,,,,,,,,20140625,,P01203,,,,,,,20140625,E101274
,ST,,,,,,,,,,20140712,,,,,,,,,,,,,20140708,,P01204,,,,,,,20140708,E101280
,ST,,,,,,,,,,20140530,,,,,,,,,,,,,20140520,,P01205,,,,,,,20140520,E101290
,ST,,,,,,,,,,20140815,,,,,,,,,,,,,20140812,,P01206,,,,,,,20140812,E101294
,ST,,,,,,,,,,20140712,,,,,,,,,,,,,20140708,,P01207,,,,,,,20140708,E101304
