"OPTIONID","LABEL","LOCALE"
"2088","Colombia","en_GB"
"2089","Comoros","en_US"
"2089","Comoros","en_GB"
"2090","Congo","en_US"
"2090","Congo","en_GB"
"the Democratic Republic of the""","""Congo","2091"
"the Democratic Republic of the""","""Congo","2091"
"2092","Cook Islands","en_US"
"2092","Cook Islands","en_GB"
"2093","Costa Rica","en_US"
"2093","Costa Rica","en_GB"
"2094","Croatia","en_US"
"2094","Croatia","en_GB"
"2095","Cuba","en_US"
"2095","Cuba","en_GB"
"2096","Cyprus","en_US"
"2096","Cyprus","en_GB"
"2097","Czech Republic","en_US"
"2097","Czech Republic","en_GB"
"2098","C�te d'Ivoire","en_US"
"2098","C�te d�Ivoire","en_GB"
"2099","Denmark","en_US"
"2099","Denmark","en_GB"
"2100","Djibouti","en_US"
"2100","Djibouti","en_GB"
"2101","Dominica","en_US"
"2101","Dominica","en_GB"
"2102","Dominican Republic","en_US"
"2102","Dominican Republic","en_GB"
"2103","Ecuador","en_US"
"2103","Ecuador","en_GB"
"2104","Egypt","en_US"
"2104","Egypt","en_GB"
"2105","El Salvador","en_US"
"2105","El Salvador","en_GB"
"2106","Equatorial Guinea","en_US"
"2106","Equatorial Guinea","en_GB"
"2107","Eritrea","en_US"
"2107","Eritrea","en_GB"
"2108","Estonia","en_US"
"2108","Estonia","en_GB"
"2109","Ethiopia","en_US"
"2109","Ethiopia","en_GB"
"2110","Falkland Islands (Malvinas)","en_US"
"2110","Falkland Islands (Malvinas)","en_GB"
"2111","Faroe Islands","en_US"
"2111","Faroe Islands","en_GB"
"2112","Fiji","en_US"
"2112","Fiji","en_GB"
"2113","Finland","en_US"
"2113","Finland","en_GB"
"2114","France","en_US"
"2114","France","en_GB"
"2115","French Guiana","en_US"
"2115","French Guiana","en_GB"
"2116","French Polynesia","en_US"
"2116","French Polynesia","en_GB"
"2117","French Southern Territories","en_US"
"2117","French Southern Territories","en_GB"
"2118","Gabon","en_US"
"2118","Gabon","en_GB"
"2119","Gambia","en_US"
"2119","Gambia","en_GB"
"2120","Georgia","en_US"
"2120","Georgia","en_GB"
"2121","Germany","en_US"
"2121","Germany","en_GB"
"2122","Ghana","en_US"
"2122","Ghana","en_GB"
"2123","Gibraltar","en_US"
"2123","Gibraltar","en_GB"
"2124","Greece","en_US"
"2124","Greece","en_GB"
"2125","Greenland","en_US"
"2125","Greenland","en_GB"
"2126","Grenada","en_US"
"2126","Grenada","en_GB"
"2127","Guadeloupe","en_US"
"2127","Guadeloupe","en_GB"
"2128","Guam","en_US"
"2128","Guam","en_GB"
"2129","Guatemala","en_US"
"2129","Guatemala","en_GB"
"2130","Guernsey","en_US"
"2130","Guernsey","en_GB"
"2131","Guinea","en_US"
"2131","Guinea","en_GB"
"2132","Guinea-Bissau","en_US"
"2132","Guinea-Bissau","en_GB"
"2133","Guyana","en_US"
"2133","Guyana","en_GB"
"2134","Haiti","en_US"
"2134","Haiti","en_GB"
"2135","Heard Island and McDonald Islands","en_US"
"2135","Heard Island and McDonald Islands","en_GB"
"2136","Holy See (Vatican City State)","en_US"
"2136","Holy See (Vatican City State)","en_GB"
"2137","Honduras","en_US"
"2137","Honduras","en_GB"
"2138","Hong Kong","en_US"
"2138","Hong Kong","en_GB"
"2139","Hungary","en_US"
"2139","Hungary","en_GB"
"2140","Iceland","en_US"
"2140","Iceland","en_GB"
"2141","India","en_US"
"2141","India","en_GB"
"2142","Indonesia","en_US"
"2142","Indonesia","en_GB"
"Islamic Republic of""","""Iran","2143"
"Islamic Republic of""","""Iran","2143"
"2144","Iraq","en_US"
"2144","Iraq","en_GB"
"2145","Ireland","en_US"
"2145","Ireland","en_GB"
"2146","Isle of Man","en_US"
"2146","Isle of Man","en_GB"
"2147","Israel","en_US"
"2147","Israel","en_GB"
"2148","Italy","en_US"
"2148","Italy","en_GB"
"2149","Jamaica","en_US"
"2149","Jamaica","en_GB"
"2150","Japan","en_US"
"2150","Japan","en_GB"
"2151","Jersey","en_US"
"2151","Jersey","en_GB"
"2152","Jordan","en_US"
"2152","Jordan","en_GB"
"2153","Kazakhstan","en_US"
"2153","Kazakhstan","en_GB"
"2154","Kenya","en_US"
"2154","Kenya","en_GB"
"2155","Kiribati","en_US"
"2155","Kiribati","en_GB"
"Democratic People's Republic of""","""Korea","2156"
"Democratic People's Republic of""","""Korea","2156"
"Republic of""","""Korea","2157"
"Republic of""","""Korea","2157"
"2158","Kuwait","en_US"
"2158","Kuwait","en_GB"
"2159","Kyrgyzstan","en_US"
"2159","Kyrgyzstan","en_GB"
"2160","Lao People's Democratic Republic","en_US"
"2160","Lao People's Democratic Republic","en_GB"
"2161","Latvia","en_US"
"2161","Latvia","en_GB"
"2162","Lebanon","en_US"
"2162","Lebanon","en_GB"
"2163","Lesotho","en_US"
"2163","Lesotho","en_GB"
"2164","Liberia","en_US"
"2164","Liberia","en_GB"
"2165","Libyan Arab Jamahiriya","en_US"
"2165","Libyan Arab Jamahiriya","en_GB"
"2166","Liechtenstein","en_US"
"2166","Liechtenstein","en_GB"
"2167","Lithuania","en_US"
"2167","Lithuania","en_GB"
"2168","Luxembourg","en_US"
"2168","Luxembourg","en_GB"
"2169","Macao","en_US"
"2169","Macao","en_GB"
"the former Yugoslav Republic of""","""Macedonia","2170"
"the former Yugoslav Republic of""","""Macedonia","2170"
"2171","Madagascar","en_US"
"2171","Madagascar","en_GB"
"2172","Malawi","en_US"
"2172","Malawi","en_GB"
"2173","Malaysia","en_US"
"2173","Malaysia","en_GB"
"2174","Maldives","en_US"
"2174","Maldives","en_GB"
"2175","Mali","en_US"
"2175","Mali","en_GB"
"2176","Malta","en_US"
"2176","Malta","en_GB"
"2177","Marshall Islands","en_US"
"2177","Marshall Islands","en_GB"
"2178","Martinique","en_US"
"2178","Martinique","en_GB"
"2179","Mauritania","en_US"
"2179","Mauritania","en_GB"
"2180","Mauritius","en_US"
"2180","Mauritius","en_GB"
"2181","Mayotte","en_US"
"2181","Mayotte","en_GB"
"2182","Mexico","en_US"
"2182","Mexico","en_GB"
"Federated States of""","""Micronesia","2183"
"Federated States of""","""Micronesia","2183"
"Republic of""","""Moldova","2184"
"Republic of""","""Moldova","2184"
"2185","Monaco","en_US"
"2185","Monaco","en_GB"
"2186","Mongolia","en_US"
"2186","Mongolia","en_GB"
"2187","Montenegro","en_US"
"2187","Montenegro","en_GB"
"2188","Montserrat","en_US"
"2188","Montserrat","en_GB"
"2189","Morocco","en_US"
"2189","Morocco","en_GB"
"2190","Mozambique","en_US"
"2190","Mozambique","en_GB"
"2191","Myanmar","en_US"
"2191","Myanmar","en_GB"
"2192","Namibia","en_US"
"2192","Namibia","en_GB"
"2193","Nauru","en_US"
"2193","Nauru","en_GB"
"2194","Nepal","en_US"
"2194","Nepal","en_GB"
"2195","Netherlands","en_US"
"2195","Netherlands","en_GB"
"2196","Netherlands Antilles","en_US"
"2196","Netherlands Antilles","en_GB"
"2197","New Caledonia","en_US"
"2197","New Caledonia","en_GB"
"2198","New Zealand","en_US"
"2198","New Zealand","en_GB"
"2199","Nicaragua","en_US"
"2199","Nicaragua","en_GB"
"2200","Niger","en_US"
"2200","Niger","en_GB"
"2201","Nigeria","en_US"
"2201","Nigeria","en_GB"
"2202","Niue","en_US"
"2202","Niue","en_GB"
"2203","Norfolk Island","en_US"
"2203","Norfolk Island","en_GB"
"2204","Northern Mariana Islands","en_US"
"2204","Northern Mariana Islands","en_GB"
"2205","Norway","en_US"
"2205","Norway","en_GB"
"2206","Oman","en_US"
"2206","Oman","en_GB"
"2207","Pakistan","en_US"
"2207","Pakistan","en_GB"
"2208","Palau","en_US"
"2208","Palau","en_GB"
"Occupied""","""Palestinian Territory","2209"
"Occupied""","""Palestinian Territory","2209"
"2210","Panama","en_US"
"2210","Panama","en_GB"
"2211","Papua New Guinea","en_US"
"2211","Papua New Guinea","en_GB"
"2212","Paraguay","en_US"
"2212","Paraguay","en_GB"
"2213","Peru","en_US"
"2213","Peru","en_GB"
"2214","Philippines","en_US"
"2214","Philippines","en_GB"
"2215","Pitcairn","en_US"
"2215","Pitcairn","en_GB"
"2216","Poland","en_US"
"2216","Poland","en_GB"
"2217","Portugal","en_US"
"2217","Portugal","en_GB"
"2218","Puerto Rico","en_US"
"2218","Puerto Rico","en_GB"
"2219","Qatar","en_US"
"2219","Qatar","en_GB"
"2220","Romania","en_US"
"2220","Romania","en_GB"
"2221","Russian Federation","en_US"
"2221","Russian Federation","en_GB"
"2222","Rwanda","en_US"
"2222","Rwanda","en_GB"
"2223","R�union","en_US"
"2223","R�union","en_GB"
"2224","Saint Barth�lemy","en_US"
"2224","Saint Barth�lemy","en_GB"
"Ascension and Tristan da Cunha""","""Saint Helena","2225"
"Ascension and Tristan da Cunha""","""Saint Helena","2225"
"2226","Saint Kitts and Nevis","en_US"
"2226","Saint Kitts and Nevis","en_GB"
"2227","Saint Lucia","en_US"
"2227","Saint Lucia","en_GB"
"2228","Saint Martin (French part)","en_US"
"2228","Saint Martin (French part)","en_GB"
"2229","Saint Pierre and Miquelon","en_US"
"2229","Saint Pierre and Miquelon","en_GB"
"2230","Saint Vincent and the Grenadines","en_US"
"2230","Saint Vincent and the Grenadines","en_GB"
"2231","Samoa","en_US"
"2231","Samoa","en_GB"
"2232","San Marino","en_US"
"2232","San Marino","en_GB"
"2233","Sao Tome and Principe","en_US"
"2233","Sao Tome and Principe","en_GB"
"2234","Saudi Arabia","en_US"
"2234","Saudi Arabia","en_GB"
"2235","Senegal","en_US"
"2235","Senegal","en_GB"
"2236","Serbia","en_US"
"2236","Serbia","en_GB"
"2237","Seychelles","en_US"
"2237","Seychelles","en_GB"
"2238","Sierra Leone","en_US"
"2238","Sierra Leone","en_GB"
"2239","Singapore","en_US"
"2239","Singapore","en_GB"
"2240","Slovakia","en_US"
"2240","Slovakia","en_GB"
"2241","Slovenia","en_US"
"2241","Slovenia","en_GB"
"2242","Solomon Islands","en_US"
"2242","Solomon Islands","en_GB"
"2243","Somalia","en_US"
"2243","Somalia","en_GB"
"2244","South Africa","en_US"
"2244","South Africa","en_GB"
"2245","South Georgia and the South Sandwich Islands","en_US"
"2245","South Georgia and the South Sandwich Islands","en_GB"
"2246","Spain","en_US"
"2246","Spain","en_GB"
"2247","Sri Lanka","en_US"
"2247","Sri Lanka","en_GB"
"2248","Sudan","en_US"
"2248","Sudan","en_GB"
"2249","Suriname","en_US"
"2249","Suriname","en_GB"
"2250","Svalbard and Jan Mayen","en_US"
"2250","Svalbard and Jan Mayen","en_GB"
"2251","Swaziland","en_US"
"2251","Swaziland","en_GB"
"2252","Sweden","en_US"
"2252","Sweden","en_GB"
"2253","Switzerland","en_US"
"2253","Switzerland","en_GB"
"2254","Syrian Arab Republic","en_US"
"2254","Syrian Arab Republic","en_GB"
"2255","Taiwan","en_US"
"2255","Taiwan","en_GB"
"2256","Tajikistan","en_US"
"2256","Tajikistan","en_GB"
"United Republic of""","""Tanzania","2257"
"United Republic of""","""Tanzania","2257"
"2258","Thailand","en_US"
"2258","Thailand","en_GB"
"2259","Timor-Leste","en_US"
"2259","Timor-Leste","en_GB"
"2260","Togo","en_US"
"2260","Togo","en_GB"
"2261","Tokelau","en_US"
"2261","Tokelau","en_GB"
"2262","Tonga","en_US"
"2262","Tonga","en_GB"
"2263","Trinidad and Tobago","en_US"
"2263","Trinidad and Tobago","en_GB"
"2264","Tunisia","en_US"
"2264","Tunisia","en_GB"
"2265","Turkey","en_US"
"2265","Turkey","en_GB"
"2266","Turkmenistan","en_US"
"2266","Turkmenistan","en_GB"
"2267","Turks and Caicos Islands","en_US"
"2267","Turks and Caicos Islands","en_GB"
"2268","Tuvalu","en_US"
"2268","Tuvalu","en_GB"
"2269","Uganda","en_US"
"2269","Uganda","en_GB"
"2270","Ukraine","en_US"
"2270","Ukraine","en_GB"
"2271","United Arab Emirates","en_US"
"2271","United Arab Emirates","en_GB"
"2272","United Kingdom","en_US"
"2272","United Kingdom","en_GB"
"2273","United States","en_US"
"2273","United States","en_GB"
"2274","United States Minor Outlying Islands","en_US"
"2274","United States Minor Outlying Islands","en_GB"
"2275","Uruguay","en_US"
"2275","Uruguay","en_GB"
"2276","Uzbekistan","en_US"
"2276","Uzbekistan","en_GB"
"2277","Vanuatu","en_US"
"2277","Vanuatu","en_GB"
"Bolivarian Republic of""","""Venezuela","2278"
"Bolivarian Republic of""","""Venezuela","2278"
"2279","Viet Nam","en_US"
"2279","Viet Nam","en_GB"
"British""","""Virgin Islands","2280"
"British""","""Virgin Islands","2280"
"U.S.""","""Virgin Islands","2281"
"U.S.""","""Virgin Islands","2281"
"2282","Wallis and Futuna","en_US"
"2282","Wallis and Futuna","en_GB"
"2283","Western Sahara","en_US"
"2283","Western Sahara","en_GB"
"2284","Yemen","en_US"
"2284","Yemen","en_GB"
"2285","Zambia","en_US"
"2285","Zambia","en_GB"
"2286","Zimbabwe","en_US"
"2286","Zimbabwe","en_GB"
"2287","�land Islands","en_US"
"2287","�land Islands","en_GB"
"2301","GTM-IGSS ID","en_US"
"2301","GTM-IGSS ID","en_GB"
"2302","FRA - Comp�tences et Talents Card","en_US"
"2302","FRA - Comp�tences et Talents Card","en_GB"
"2303","FRA - EEA Passport","en_US"
"2303","FRA - EEA Passport","en_GB"
"2304","FRA � French Passport","en_US"
"2304","FRA � French Passport","en_GB"
"2305","FRA � Temporary Secondment","en_US"
"2305","FRA � Temporary Secondment","en_GB"
"2306","FRA � Transnational Worker Visa","en_US"
"2306","FRA � Transnational Worker Visa","en_GB"
"2307","UK - Ancestry Visa","en_US"
"2307","UK - Ancestry Visa","en_GB"
"2308","UK - Certificate of Naturalisation","en_US"
"2308","UK - Certificate of Naturalisation","en_GB"
"2309","UK - Dependants Visa","en_US"
"2309","UK - Dependants Visa","en_GB"
"2310","UK - EEA Family Permit","en_US"
"2310","UK - EEA Family Permit","en_GB"
"2311","UK - EEA Passport","en_US"
"2311","UK - EEA Passport","en_GB"
"2312","UK - Indefinite Leave to Remain Biometric Card","en_US"
"2312","UK - Indefinite Leave to Remain Biometric Card","en_GB"
"2313","UK - Indefinite Leave to Remain Passport Stamp","en_US"
"2313","UK - Indefinite Leave to Remain Passport Stamp","en_GB"
"2314","UK - Irish Birth Certificate (With parent�s names)","en_US"
"2314","UK - Irish Birth Certificate (With parent�s names)","en_GB"
"2315","UK - Spouse Visa","en_US"
"2315","UK - Spouse Visa","en_GB"
"2316","UK - Tier 1 (General) Biometric Card","en_US"
"2316","UK - Tier 1 (General) Biometric Card","en_GB"
"2317","UK - Tier 1 (General) Passport Stamp","en_US"
"2317","UK - Tier 1 (General) Passport Stamp","en_GB"
"2318","UK - Tier 2 (General) Biometric Card","en_US"
"2318","UK - Tier 2 (General) Biometric Card","en_GB"
"2319","UK - Tier 2 (General) Passport Stamp","en_US"
"2319","UK - Tier 2 (General) Passport Stamp","en_GB"
"2320","UK - Tier 2 (ICT) Biometric Card","en_US"
"2320","UK - Tier 2 (ICT) Biometric Card","en_GB"
"2321","UK - Tier 2 (ICT) Passport Stamp","en_US"
"2321","UK - Tier 2 (ICT) Passport Stamp","en_GB"
"2322","UK - Tier 4 (General) Biometric Card","en_US"
"2322","UK - Tier 4 (General) Biometric Card","en_GB"
"2323","UK - Tier 4 (General) Passport Stamp","en_US"
"2323","UK - Tier 4 (General) Passport Stamp","en_GB"
"2324","UK - Tier 5 (GAE) Gov Authorised Exchange Biometric Card","en_US"
"2324","UK - Tier 5 (GAE) Gov Authorised Exchange Biometric Card","en_GB"
"2325","UK - Tier 5 (GAE) Gov Authorised Exchange Passport Stamp","en_US"
"2325","UK - Tier 5 (GAE) Gov Authorised Exchange Passport Stamp","en_GB"
"2326","UK - Tier 5 (YM) Youth Mobility Biometric Card","en_US"
"2326","UK - Tier 5 (YM) Youth Mobility Biometric Card","en_GB"
"2327","UK - Tier 5 (YM) Youth Mobility Passport Stamp","en_US"
"2327","UK - Tier 5 (YM) Youth Mobility Passport Stamp","en_GB"
"2328","UK - UK Birth Certificate (With parent�s names)","en_US"
"2328","UK - UK Birth Certificate (With parent�s names)","en_GB"
"2329","UK - UK Passport","en_US"
"2329","UK - UK Passport","en_GB"
"2330","SING � Employment Pass","en_US"
"2330","SING � Employment Pass","en_GB"
"2331","SING � Personalised Employment Pass","en_US"
"2331","SING � Personalised Employment Pass","en_GB"
"2332","SING � S Pass","en_US"
"2332","SING � S Pass","en_GB"
"2333","SING � Work Permit for Foreign Worker","en_US"
"2333","SING � Work Permit for Foreign Worker","en_GB"
"2334","SING � Work Permit for Foreign Domestic Worker","en_US"
"2334","SING � Work Permit for Foreign Domestic Worker","en_GB"
"2335","SING � Dependant�s Pass & Letter of Consent","en_US"
"2335","SING � Dependant�s Pass & Letter of Consent","en_GB"
"2336","SING � Long Term Visit Pass & Letter of Consent","en_US"
"2336","SING � Long Term Visit Pass & Letter of Consent","en_GB"
"2337","SING � Permanent Residence Visa","en_US"
"2337","SING � Permanent Residence Visa","en_GB"
"2338","SING � Identity Card","en_US"
"2338","SING � Identity Card","en_GB"
"2339","SWI - Arbeitsbewilligung Typ B","en_US"
"2339","SWI - Arbeitsbewilligung Typ B","en_GB"
"2340","SWI - Arbeitsbewilligung Typ C","en_US"
"2340","SWI - Arbeitsbewilligung Typ C","en_GB"
"2341","SWI - Arbeitsbewilligung Typ L","en_US"
"2341","SWI - Arbeitsbewilligung Typ L","en_GB"
"2342","SWI � EEA Passport","en_US"
"2342","SWI � EEA Passport","en_GB"
"2343","SWI � Swiss Passport/Residence Permit","en_US"
"2343","SWI � Swiss Passport/Residence Permit","en_GB"
"2344","IRE � Green Card Permit","en_US"
"2344","IRE � Green Card Permit","en_GB"
"2345","IRE � Work Permit Scheme","en_US"
"2345","IRE � Work Permit Scheme","en_GB"
"2346","IRE � ICT Permit","en_US"
"2346","IRE � ICT Permit","en_GB"
"2347","IRE � Spouse and Dependant Permit","en_US"
"2347","IRE � Spouse and Dependant Permit","en_GB"
"2348","IRE � Third Level Graduate Scheme","en_US"
"2348","IRE � Third Level Graduate Scheme","en_GB"
"2349","IRE � EEA Passport","en_US"
"2349","IRE � EEA Passport","en_GB"
"2350","IRE � Irish Passport","en_US"
"2350","IRE � Irish Passport","en_GB"
"2351","GER � Settlement Permit","en_US"
"2351","GER � Settlement Permit","en_GB"
"2352","GER - Van der Elst visa","en_US"
"2352","GER - Van der Elst visa","en_GB"
"2353","GER - EEA Passport","en_US"
"2353","GER - EEA Passport","en_GB"
"2354","GER � German Passport/Residence Permit","en_US"
"2354","GER � German Passport/Residence Permit","en_GB"
"2355","USA-US Passport or US Passport Card","en_US"
"2355","USA-US Passport or US Passport Card","en_GB"
"2356","USA-Permanent Resident Card or Form I-551","en_US"
"2356","USA-Permanent Resident Card or Form I-551","en_GB"
"2357","USA-Foreign passport","en_US"
"2357","USA-Foreign passport","en_GB"
"2358","USA-Foreign passport with I-551 stamp","en_US"
"2358","USA-Foreign passport with I-551 stamp","en_GB"
"2359","USA-Form I-94","en_US"
"2359","USA-Form I-94","en_GB"
"2360","USA-Form I-94A","en_US"
"2360","USA-Form I-94A","en_GB"
"2361","USA-Passport from FSM or RMI","en_US"
"2361","USA-Passport from FSM or RMI","en_GB"
"2362","USA-Birth Certificate","en_US"
"2362","USA-Birth Certificate","en_GB"
"2363","USA-Certification of Birth Abroad","en_US"
"2363","USA-Certification of Birth Abroad","en_GB"
"2364","USA-Certification of Report of Birth","en_US"
"2364","USA-Certification of Report of Birth","en_GB"
"2365","USA-Driver's license","en_US"
"2365","USA-Driver's license","en_GB"
"2366","USA-Driver's license (Canada)","en_US"
"2366","USA-Driver's license (Canada)","en_GB"
"2367","USA-Employment authorization document","en_US"
"2367","USA-Employment authorization document","en_GB"
"2368","USA-Form I-179","en_US"
"2368","USA-Form I-179","en_GB"
"2369","USA-ID card","en_US"
"2369","USA-ID card","en_GB"
"2370","USA-Military dependent's ID card","en_US"
"2370","USA-Military dependent's ID card","en_GB"
"2371","USA-Native American tribal document","en_US"
"2371","USA-Native American tribal document","en_GB"
"2372","USA-School ID card","en_US"
"2372","USA-School ID card","en_GB"
"2373","USA-Social Security Account Number card","en_US"
"2373","USA-Social Security Account Number card","en_GB"
"2374","USA-US Coast Guard Merchant Mariner Card","en_US"
"2374","USA-US Coast Guard Merchant Mariner Card","en_GB"
"2375","USA-US Military card or draft record","en_US"
"2375","USA-US Military card or draft record","en_GB"
"2376","USA-Voter's registration card","en_US"
"2376","USA-Voter's registration card","en_GB"
"doctor or report card (under 18)""","""USA-Clinic","2377"
"doctor or report card (under 18)""","""USA-Clinic","2377"
"2378","USA-Day-care or nursery school record (under 18)","en_US"
"2378","USA-Day-care or nursery school record (under 18)","en_GB"
"2379","USA-School record or report card (under 18)","en_US"
"2379","USA-School record or report card (under 18)","en_GB"
"2380","USA-Visa H-1B","en_US"
"2380","USA-Visa H-1B","en_GB"
"2381","USA-Visa L-1B","en_US"
"2381","USA-Visa L-1B","en_GB"
"2382","USA-Visa J-1","en_US"
"2382","USA-Visa J-1","en_GB"
"1","Business","en_GB"
"2","Home","en_GB"
"2383","Mailing","en_US"
"2383","Mailing","en_GB"
