"OBJECT_ID","INTERNAL_CODE","EFFECTIVE_START_DATE","EFFECTIVE_END_DATE","EFFECTIVE_STATUS","OBJECT_NAME","JOB_LEVEL","DESCRIPTION","JOB_FUNCTION_ICODE","JOB_FAMILY_ICODE"
"4074","2825","19000101","99991231","I","JC2283",,"JC2283",,
"4075","322","19000101","99991231","A","JC300",,,,
"4076","2830","19000101","99991231","I","JC2287",,"JC2287",,
"4077","2832","19000101","99991231","I","JC2287",,"JC2287",,
"4078","2835","19000101","99991231","I","JC2287",,"JC2287",,
"4079","2839","19000101","99991231","I","JC2287",,"JC2287",,
"4080","2843","19000101","99991231","I","JC2287",,"JC2287",,
"4081","325","19000101","99991231","I","JC2287",,"JC2287",,
"4082","2846","19000101","99991231","I","JC2287",,"JC2287",,
"4585","3790","19000101","99991231","I","JC2744",,"JC2744",,
"4587","3791","19000101","99991231","I","JC2744",,"JC2744",,
"4589","3793","19000101","99991231","I","JC2744",,"JC2744",,
"4590","3797","19000101","99991231","I","JC2744",,"JC2744",,
"4592","1874","19000101","99991231","I","JC2744",,"JC2744",,
"4526","3643","19000101","99991231","I","JC2693",,"JC2693",,
"4527","3645","19000101","99991231","I","JC2693",,"JC2693",,
"4528","3647","19000101","99991231","I","JC2693",,"JC2693",,
"4529","3649","19000101","99991231","I","JC2693",,"JC2693",,
"4530","3651","19000101","99991231","I","JC2693",,"JC2693",,
"4531","3654","19000101","99991231","I","JC2693",,"JC2693",,
"4532","3656","19000101","99991231","I","JC2693",,"JC2693",,
"4533","3658","19000101","99991231","I","JC2693",,"JC2693",,
"4534","3660","19000101","99991231","I","JC2693",,"JC2693",,
"4535","1839","19000101","99991231","A","JC1645",,,,
"4551","1855","19000101","99991231","A","JC1657",,,,
"4536","3665","19000101","99991231","I","JC2705",,"JC2705",,
"4058","303","19000101","99991231","I","JC282",,"JC282",,
"4059","2781","19000101","99991231","I","JC282",,"JC282",,
"4060","2785","19000101","99991231","I","JC282",,"JC282",,
"4061","308","19000101","99991231","A","JC286",,,,
"4062","2792","19000101","99991231","I","JC2269",,"JC2269",,
"4063","312","19000101","99991231","A","JC291",,,,
"4064","2798","19000101","99991231","I","JC2271",,"JC2271",,
"4065","2800","19000101","99991231","I","JC2271",,"JC2271",,
"4066","315","19000101","99991231","A","JC294",,,,
"4067","2807","19000101","99991231","I","JC2277",,"JC2277",,
"4068","2809","19000101","99991231","I","JC2277",,"JC2277",,
"4069","2811","19000101","99991231","I","JC2277",,"JC2277",,
"4070","2814","19000101","99991231","I","JC2277",,"JC2277",,
"4537","3667","19000101","99991231","I","JC2705",,"JC2705",,
"4538","3670","19000101","99991231","I","JC2705",,"JC2705",,
"4539","3672","19000101","99991231","I","JC2705",,"JC2705",,
"4540","1843","19000101","99991231","I","JC2686",,"JC2686",,
"4541","3675","19000101","99991231","I","JC2686",,"JC2686",,
"4542","1844","19000101","99991231","A","JC1647",,,,
"4543","3684","19000101","99991231","I","JC2711",,"JC2711",,
"4544","3687","19000101","99991231","I","JC2711",,"JC2711",,
"4545","3690","19000101","99991231","I","JC2711",,"JC2711",,
"4546","3692","19000101","99991231","I","JC2711",,"JC2711",,
"4547","1846","19000101","99991231","A","JC1650",,,,
"4548","1849","19000101","99991231","A","JC1653",,,,
"4549","1852","19000101","99991231","A","JC1656",,,,
"4550","3707","19000101","99991231","I","JC2718",,"JC2718",,
"4500","3589","19000101","99991231","I","JC2667",,"JC2667",,
"4501","1814","19000101","99991231","A","JC1623",,,,
"4502","3594","19000101","99991231","I","JC2670",,"JC2670",,
"4503","3595","19000101","99991231","I","JC2670",,"JC2670",,
"4504","3598","19000101","99991231","I","JC2670",,"JC2670",,
"4505","1817","19000101","99991231","A","JC1626",,,,
"4506","1819","19000101","99991231","A","JC1629",,,,
"4507","3605","19000101","99991231","I","JC2676",,"JC2676",,
"4508","3606","19000101","99991231","I","JC2676",,"JC2676",,
"4509","3608","19000101","99991231","I","JC2676",,"JC2676",,
"4510","1823","19000101","99991231","A","JC1631",,,,
"4511","1825","19000101","99991231","A","JC1633",,,,
"4512","3611","19000101","99991231","I","JC2682",,"JC2682",,
"4513","1827","19000101","99991231","A","JC1635",,,,
"4525","3640","19000101","99991231","I","JC2693",,"JC2693",,
"4514","3613","19000101","99991231","I","JC2686",,"JC2686",,
"4515","3617","19000101","99991231","I","JC2686",,"JC2686",,
"4516","3620","19000101","99991231","I","JC2686",,"JC2686",,
"4517","3623","19000101","99991231","I","JC2686",,"JC2686",,
"4518","1830","19000101","99991231","A","JC1638",,,,
"4519","3625","19000101","99991231","I","JC2690",,"JC2690",,
"4520","1833","19000101","99991231","I","JC2686",,"JC2686",,
"4045","2745","19000101","99991231","I","JC2236",,"JC2236",,
"4046","287","19000101","99991231","A","JC270",,,,
"4047","292","19000101","99991231","A","JC274",,,,
"4048","296","19000101","99991231","A","JC278",,,,
"4049","2754","19000101","99991231","I","JC2247",,"JC2247",,
"4050","2755","19000101","99991231","I","JC2253",,"JC2253",,
"4051","2762","19000101","99991231","I","JC2253",,"JC2253",,
"4052","300","19000101","99991231","A","JC282",,,,
"4053","2766","19000101","99991231","I","JC282",,"JC282",,
"4054","2767","19000101","99991231","I","JC282",,"JC282",,
"4055","2771","19000101","99991231","I","JC282",,"JC282",,
"4056","2775","19000101","99991231","I","JC282",,"JC282",,
"4057","2777","19000101","99991231","I","JC282",,"JC282",,
"4521","1835","19000101","99991231","A","JC1643",,,,
"4522","3630","19000101","99991231","I","JC2693",,"JC2693",,
"4523","3633","19000101","99991231","I","JC2693",,"JC2693",,
"4524","3637","19000101","99991231","I","JC2693",,"JC2693",,
"4461","1764","19000101","99991231","A","JC1578",,,,
"4462","3523","19000101","99991231","I","JC2640",,"JC2640",,
"4463","1767","19000101","99991231","A","JC1580",,,,
"4464","3524","19000101","99991231","I","JC2641",,"JC2641",,
"4465","1769","19000101","99991231","A","JC1582",,,,
"4466","3525","19000101","99991231","I","JC2642",,"JC2642",,
"4467","1770","19000101","99991231","I","JC2643",,"JC2643",,
"4468","1773","19000101","99991231","A","JC1584",,,,
"4486","3551","19000101","99991231","I","JC2653",,"JC2653",,
"4487","1798","19000101","99991231","A","JC1608",,,,
"4488","3555","19000101","99991231","I","JC2655",,"JC2655",,
"4489","3558","19000101","99991231","I","JC2655",,"JC2655",,
"4490","1800","19000101","99991231","A","JC1610",,,,
"4491","3561","19000101","99991231","I","JC2658",,"JC2658",,
"4492","3566","19000101","99991231","I","JC2658",,"JC2658",,
"4493","3569","19000101","99991231","I","JC2659",,"JC2659",,
"4494","1803","19000101","99991231","A","JC1612",,,,
"4495","3574","19000101","99991231","I","JC2660",,"JC2660",,
"4496","1806","19000101","99991231","A","JC1615",,,,
"4497","3583","19000101","99991231","I","JC2661",,"JC2661",,
"4498","1808","19000101","99991231","A","JC1617",,,,
"4499","1811","19000101","99991231","A","JC1620",,,,
"4469","3526","19000101","99991231","I","JC1584",,"JC1584",,
"4470","3527","19000101","99991231","I","JC1584",,"JC1584",,
"4471","3528","19000101","99991231","I","JC1584",,"JC1584",,
"4472","1776","19000101","99991231","A","JC1588",,,,
"4473","3529","19000101","99991231","I","JC2644",,"JC2644",,
"4474","1779","19000101","99991231","A","JC1591",,,,
"4475","3530","19000101","99991231","I","JC2645",,"JC2645",,
"4476","1782","19000101","99991231","A","JC1593",,,,
"4477","3532","19000101","99991231","I","JC2646",,"JC2646",,
"4478","1784","19000101","99991231","A","JC1594",,,,
"4479","3535","19000101","99991231","I","JC2648",,"JC2648",,
"4480","3537","19000101","99991231","I","JC2648",,"JC2648",,
"4481","1787","19000101","99991231","A","JC1598",,,,
"4482","3541","19000101","99991231","I","JC2651",,"JC2651",,
"4483","1790","19000101","99991231","A","JC1601",,,,
"4484","3548","19000101","99991231","I","JC2652",,"JC2652",,
"4485","1794","19000101","99991231","A","JC1605",,,,
"2195","23","19000101","99991231","A","JC23",,,,
"2198","2046","19000101","99991231","I","JC1816",,"JC1816",,
"2201","2048","19000101","99991231","I","JC1816",,"JC1816",,
"2205","2050","19000101","99991231","I","JC1816",,"JC1816",,
"2208","25","19000101","99991231","A","JC27",,,,
"2211","2058","19000101","99991231","I","JC1821",,"JC1821",,
"2213","2061","19000101","99991231","I","JC1821",,"JC1821",,
"2216","2066","19000101","99991231","I","JC1821",,"JC1821",,
"2218","2069","19000101","99991231","I","JC1821",,"JC1821",,
"2221","31","19000101","99991231","A","JC31",,,,
"2225","2073","19000101","99991231","I","JC1829",,"JC1829",,
"2227","35","19000101","99991231","A","JC35",,,,
"2231","39","19000101","99991231","A","JC38",,,,
"2232","43","19000101","99991231","A","JC41",,,,
"2235","2082","19000101","99991231","I","JC1836",,"JC1836",,
"2239","46","19000101","99991231","A","JC45",,,,
"2240","2085","19000101","99991231","I","JC1839",,"JC1839",,
"2243","50","19000101","99991231","A","JC49",,,,
"2245","54","19000101","99991231","A","JC52",,,,
"2248","2092","19000101","99991231","I","JC1845",,"JC1845",,
"2251","2095","19000101","99991231","I","JC1845",,"JC1845",,
"2252","2098","19000101","99991231","I","JC1845",,"JC1845",,
"6044","4442","19000101","99991231","I","JC3024",,"JC3024",,
"6048","4447","19000101","99991231","I","JC3024",,"JC3024",,
"6052","4449","19000101","99991231","I","JC3024",,"JC3024",,
"6056","4455","19000101","99991231","I","JC3024",,"JC3024",,
"6060","816","19000101","99991231","A","JC732",,,,
"6063","820","19000101","99991231","I","JC3013",,"JC3013",,
"6065","4459","19000101","99991231","I","JC3013",,"JC3013",,
"6070","4464","19000101","99991231","I","JC736",,"JC736",,
"6074","822","19000101","99991231","A","JC736",,,,
"6077","4469","19000101","99991231","I","JC736",,"JC736",,
"6080","4472","19000101","99991231","I","JC736",,"JC736",,
"6082","826","19000101","99991231","A","JC739",,,,
"6084","4477","19000101","99991231","I","JC3039",,"JC3039",,
"6087","4481","19000101","99991231","I","JC3039",,"JC3039",,
"6090","4486","19000101","99991231","I","JC3039",,"JC3039",,
"6120","4510","19000101","99991231","I","JC3013",,"JC3013",,
"4032","256","19000101","99991231","A","JC239",,,,
"4033","2706","19000101","99991231","I","JC2208",,"JC2208",,
"4034","2711","19000101","99991231","I","JC2208",,"JC2208",,
"4035","259","19000101","99991231","A","JC243",,,,
"4036","2720","19000101","99991231","I","JC2212",,"JC2212",,
"4037","263","19000101","99991231","A","JC246",,,,
"4038","266","19000101","99991231","A","JC249",,,,
"4039","268","19000101","99991231","A","JC252",,,,
"4040","2732","19000101","99991231","I","JC2222",,"JC2222",,
"4041","274","19000101","99991231","A","JC256",,,,
"4042","278","19000101","99991231","A","JC260",,,,
"4043","282","19000101","99991231","A","JC263",,,,
"4044","2744","19000101","99991231","I","JC2236",,"JC2236",,
"6091","829","19000101","99991231","A","JC743",,,,
"6095","4490","19000101","99991231","I","JC3045",,"JC3045",,
"6098","4492","19000101","99991231","I","JC3045",,"JC3045",,
"6103","836","19000101","99991231","I","JC3013",,"JC3013",,
"6105","4494","19000101","99991231","I","JC3013",,"JC3013",,
"6110","4497","19000101","99991231","I","JC3013",,"JC3013",,
"6114","4501","19000101","99991231","I","JC3013",,"JC3013",,
"5996","4372","19000101","99991231","I","JC2943",,"JC2943",,
"5997","754","19000101","99991231","A","JC673",,,,
"5998","4379","19000101","99991231","I","JC2984",,"JC2984",,
"5999","758","19000101","99991231","A","JC677",,,,
"6000","4385","19000101","99991231","I","JC2988",,"JC2988",,
"6001","763","19000101","99991231","A","JC631",,,,
"6002","4389","19000101","99991231","I","JC631",,"JC631",,
"6003","4392","19000101","99991231","I","JC631",,"JC631",,
"6004","4397","19000101","99991231","I","JC631",,"JC631",,
"6005","4399","19000101","99991231","I","JC631",,"JC631",,
"6007","765","19000101","99991231","A","JC682",,,,
"6009","767","19000101","99991231","A","JC685",,,,
"6011","4405","19000101","99991231","I","JC2995",,"JC2995",,
"6013","770","19000101","99991231","A","JC688",,,,
"6015","4411","19000101","99991231","I","JC2999",,"JC2999",,
"6042","810","19000101","99991231","A","JC725",,,,
"4020","234","19000101","99991231","A","JC218",,,,
"4021","2674","19000101","99991231","I","JC2185",,"JC2185",,
"4022","237","19000101","99991231","A","JC222",,,,
"4023","2677","19000101","99991231","I","JC2192",,"JC2192",,
"4024","240","19000101","99991231","A","JC225",,,,
"4025","2684","19000101","99991231","I","JC2194",,"JC2194",,
"4026","2687","19000101","99991231","I","JC2194",,"JC2194",,
"4027","244","19000101","99991231","A","JC228",,,,
"4028","247","19000101","99991231","A","JC232",,,,
"4029","2696","19000101","99991231","I","JC2200",,"JC2200",,
"4030","2697","19000101","99991231","I","JC2200",,"JC2200",,
"4031","251","19000101","99991231","A","JC236",,,,
"6017","4415","19000101","99991231","I","JC2999",,"JC2999",,
"6019","774","19000101","99991231","A","JC692",,,,
"6021","778","19000101","99991231","A","JC696",,,,
"6023","782","19000101","99991231","A","JC699",,,,
"6025","785","19000101","99991231","A","JC703",,,,
"6027","790","19000101","99991231","A","JC707",,,,
"6029","794","19000101","99991231","I","JC1821",,"JC1821",,
"6031","4432","19000101","99991231","I","JC1821",,"JC1821",,
"6033","797","19000101","99991231","A","JC713",,,,
"6035","801","19000101","99991231","A","JC721",,,,
"6039","4440","19000101","99991231","I","JC3019",,"JC3019",,
"5995","4370","19000101","99991231","I","JC2943",,"JC2943",,
"5968","4294","19000101","99991231","I","JC2966",,"JC2966",,
"5969","4299","19000101","99991231","I","JC2966",,"JC2966",,
"5970","4303","19000101","99991231","I","JC2966",,"JC2966",,
"5971","4307","19000101","99991231","I","JC2966",,"JC2966",,
"5972","4308","19000101","99991231","I","JC2966",,"JC2966",,
"5973","4313","19000101","99991231","I","JC2961",,"JC2961",,
"5974","719","19000101","99991231","I","JC2966",,"JC2966",,
"5975","722","19000101","99991231","A","JC646",,,,
"5976","725","19000101","99991231","A","JC649",,,,
"5977","4324","19000101","99991231","I","JC2973",,"JC2973",,
"5978","729","19000101","99991231","A","JC653",,,,
"5979","733","19000101","99991231","I","JC2939",,"JC2939",,
"5980","4332","19000101","99991231","I","JC2974",,"JC2974",,
"5981","736","19000101","99991231","A","JC659",,,,
"5982","741","19000101","99991231","I","JC2939",,"JC2939",,
"4009","228","19000101","99991231","I","JC1971",,"JC1971",,
"4010","230","19000101","99991231","A","JC167",,,,
"4011","232","19000101","99991231","A","JC217",,,,
"4012","2643","19000101","99991231","I","JC167",,"JC167",,
"4013","2648","19000101","99991231","I","JC167",,"JC167",,
"4014","2649","19000101","99991231","I","JC167",,"JC167",,
"4015","2654","19000101","99991231","I","JC167",,"JC167",,
"4016","2657","19000101","99991231","I","JC167",,"JC167",,
"4017","2659","19000101","99991231","I","JC167",,"JC167",,
"4018","2663","19000101","99991231","I","JC2174",,"JC2174",,
"4019","2666","19000101","99991231","I","JC167",,"JC167",,
"5983","4342","19000101","99991231","I","JC2939",,"JC2939",,
"5984","4345","19000101","99991231","I","JC2939",,"JC2939",,
"5985","4349","19000101","99991231","I","JC2939",,"JC2939",,
"5986","742","19000101","99991231","I","JC2961",,"JC2961",,
"5987","746","19000101","99991231","A","JC667",,,,
"5988","4357","19000101","99991231","I","JC2978",,"JC2978",,
"5989","4360","19000101","99991231","I","JC2978",,"JC2978",,
"5990","749","19000101","99991231","I","JC2943",,"JC2943",,
"5991","4363","19000101","99991231","I","JC2943",,"JC2943",,
"5992","4365","19000101","99991231","I","JC2943",,"JC2943",,
"5993","4367","19000101","99991231","I","JC2943",,"JC2943",,
"5994","752","19000101","99991231","I","JC2943",,"JC2943",,
"5958","701","19000101","99991231","I","JC631",,"JC631",,
"5963","710","19000101","99991231","A","JC635",,,,
"5964","714","19000101","99991231","A","JC640",,,,
"5632","4150","19000101","99991231","I","JC2899",,"JC2899",,
"5634","639","19000101","99991231","A","JC587",,,,
"5638","4152","19000101","99991231","I","JC2905",,"JC2905",,
"5641","4154","19000101","99991231","I","JC2905",,"JC2905",,
"5645","644","19000101","99991231","A","JC590",,,,
"5648","4162","19000101","99991231","I","JC2909",,"JC2909",,
"5651","649","19000101","99991231","A","JC593",,,,
"5655","4170","19000101","99991231","I","JC2912",,"JC2912",,
"5659","4173","19000101","99991231","I","JC2912",,"JC2912",,
"5662","654","19000101","99991231","I","JC2912",,"JC2912",,
"5666","4177","19000101","99991231","I","JC2912",,"JC2912",,
"5668","4181","19000101","99991231","I","JC2912",,"JC2912",,
"5671","657","19000101","99991231","I","JC2912",,"JC2912",,
"5675","4192","19000101","99991231","I","JC2912",,"JC2912",,
"5678","4196","19000101","99991231","I","JC2912",,"JC2912",,
"5967","4287","19000101","99991231","I","JC2966",,"JC2966",,
"5681","4198","19000101","99991231","I","JC2912",,"JC2912",,
"5685","660","19000101","99991231","A","JC597",,,,
"5688","4213","19000101","99991231","I","JC2921",,"JC2921",,
