"EMPLOYMENT_ID","PERSON_ID","EMPLOYEE_ID","START_DATE","END_DATE","ORIGINAL_START_DATE","SENIORITY_DATE","ASSIGNMENT_TYPE"
"2213","P01783","E101722","20151112","20160116","20151112",,"ST"
"2214","P01784","E101732","20151201","20151230","20151201",,"ST"
"2215","P01785","E101729","20151120","20160429","20151120",,"ST"
"2216","P01786","E101731","20151201",,"20160701",,"ST"
"2217","P01787","E101738","20160102",,"20160102",,"ST"
"2218","P01788","E101734","20151127","20160116","20151127",,"ST"
"2219","P01789","E101741","20160119",,"20160119",,"ST"
"2220","P01790","E101742","20160316",,"20160316",,"ST"
"2221","P01791","E101736","20151201",,"20151201",,"ST"
"2222","P01792","E101744","20160323","20160821","20160323",,"ST"
"2223","P01793","E101746","20160323",,"20160323",,"ST"
"2224","P01794","E101747","20160302",,"20160302",,"ST"
"2225","P01795","E101748","20160119",,"20160119",,"ST"
"2226","P01796","E101740","20151230","20160925","20151230",,"ST"
"2227","P01797","E101743","20151211","20151224","20151211",,"ST"
"2228","P01798","E101752","20160323",,"20160323",,"ST"
"2229","P01799","E101753","20160216",,"20160216",,"ST"
"2230","P01800","E101749","20151209","20160715","20151209",,"ST"
"2231","P01801","E101757","20160102","20160508","20160102",,"ST"
"2232","P01802","E101758","20160105",,"20160105",,"ST"
"2233","P01803","E101759","20160119",,"20160424",,"ST"
"2234","P01804","E101760","20160413",,"20160413",,"ST"
"2235","P01805","E101761","20160505",,"20160505",,"ST"
"2236","P01806","E101762","20160112","20161104","20160112",,"ST"
"2237","P01807","E101763","20160420",,"20160420",,"ST"
"2238","P01808","E101764","20160119",,"20160119",,"ST"
"2239","P01809","E101751","20160601","20160814","20151219",,"ST"
"2240","P01810","E101766","20160126",,"20160126",,"ST"
"2241","P01811","E101767","20160121","20160703","20160301",,"ST"
"2242","P01812","E101768","20160601",,"20160601",,"ST"
"2243","P01813","E101756","20160121",,"20160121",,"ST"
"2244","P01814","E101771","20160330",,"20160330",,"ST"
"2245","P01815","E101772","20160323",,"20160323",,"ST"
"2246","P01816","E101765","20160116","20160619","20160116",,"ST"
"2247","P01817","E101774","20160126",,"20160126",,"ST"
"2248","P01818","E101769","20160128","20160407","20160128",,"ST"
"2249","P01819","E101776","20160518",,"20160518",,"ST"
"2250","P01820","E101777","20160216","20170126","20160216",,"ST"
"2251","P01821","E101778","20160601",,"20160601",,"ST"
"2252","P01822","E101773","20160209","20160911","20160209",,"ST"
"2253","P01823","E101780","20160202",,"20160202",,"ST"
"2254","P01824","E101781","20160209","20170106","20160209",,"ST"
"2255","P01825","E101782","20160202",,"20160202",,"ST"
"2256","P01826","E101783","20160309",,"20160309",,"ST"
"2257","P01827","E101784","20160216",,"20160216",,"ST"
"2258","P01828","E101775","20160129",,"20160729",,"ST"
"2259","P01829","E101786","20160317",,"20160317",,"ST"
"2260","P01830","E101787","20160511","20160821","20160511",,"ST"
"2261","P01831","E101788","20160316",,"20160316",,"ST"
"2262","P01832","E101790","20160505",,"20160505",,"ST"
"2263","P01833","E101791","20160608",,"20160608",,"ST"
"2264","P01834","E101792","20160302",,"20160302",,"ST"
"2265","P01835","E101779","20160819",,"20160204",,"ST"
"2266","P01836","E101797","20160309","20160313","20160309",,"ST"
"2267","P01837","E101785","20160105",,"20160720",,"ST"
"2268","P01838","E101793","20160204",,"20160204",,"ST"
"2269","P01839","E101798","20160302","20160902","20160302",,"ST"
"2270","P01840","E101802","20160223",,"20160223",,"ST"
"2271","P01841","E101804","20160309","20160930","20160608",,"ST"
"2272","P01842","E101808","20160302",,"20160302",,"ST"
"2273","P01843","E101809","20160302",,"20160302",,"ST"
"2274","P01844","E101800","20160223","20160814","20160223",,"ST"
"2275","P01845","E101801","20160330",,"20160330",,"ST"
"2276","P01846","E101811","20160302","20160417","20160302",,"ST"
"2277","P01847","E101814","20160407",,"20160407",,"ST"
"2278","P01848","E101815","20160316",,"20160316",,"ST"
"2279","P01849","E101817","20160420",,"20160420",,"ST"
"2280","P01850","E101812","20160219","20160408","20160219",,"ST"
"2281","P01851","E101820","20160601",,"20160601",,"ST"
"2282","P01852","E101821","20160518",,"20160518",,"ST"
"2283","P01853","E101822","20160309",,"20160309",,"ST"
"2284","P01854","E101813","20160302","20160303","20160302",,"ST"
"2285","P01855","E101826","20160316",,"20160316",,"ST"
"2286","P01856","E101819","20160407","20160710","20160407",,"ST"
"2287","P01857","E101828","20160330",,"20160330",,"ST"
"2288","P01858","E101830","20160401",,"20160401",,"ST"
"2289","P01859","E101823","20160323","20160717","20160323",,"ST"
"2290","P01860","E101833","20160317",,"20160317",,"ST"
"2291","P01861","E101834","20160330","20161120","20160330",,"ST"
"2292","P01862","E101827","20160330","20160402","20160402",,"ST"
"2293","P01863","E101836","20160427",,"20160427",,"ST"
"2294","P01864","E101831","20160323",,"20160323",,"ST"
"2295","P01865","E101840","20160505",,"20160505",,"ST"
"2296","P01866","E101841","20160401",,"20160401",,"ST"
"2297","P01867","E101842","20160602",,"20160602",,"ST"
"2298","P01868","E101843","20160331","20160824","20160331",,"ST"
"2299","P01869","E101844","20160406",,"20160406",,"ST"
"2300","P01870","E101835","20160323","20160325","20160323",,"ST"
"2301","P01871","E101846","20160511",,"20160511",,"ST"
"2302","P01872","E101839","20160511",,"20160511",,"ST"
"2303","P01873","E101849","20160413",,"20160413",,"ST"
"2304","P01874","E101850","20160413",,"20160413",,"ST"
"2305","P01875","E101845","20160427","20160501","20160427",,"ST"
"2306","P01876","E101847","20160505",,"20160505",,"ST"
"2307","P01877","E101852","20160413","20160626","20160413",,"ST"
"2308","P01878","E101853","20160414","20160511","20160414",,"ST"
"2309","P01879","E101856","20160601",,"20160601",,"ST"
"2310","P01880","E101857","20160413",,"20160413",,"ST"
"2311","P01881","E101855","20160415","20160429","20160415",,"ST"
"2312","P01882","E101859","20160415",,"20160415",,"ST"
"2313","P01883","E101862","20160427","20160827","20160427",,"ST"
"2314","P01884","E101867","20160601",,"20160601",,"ST"
"2315","P01885","E101869","20160504",,"20160504",,"ST"
"2316","P01886","E101870","20160504",,"20160504",,"ST"
"2317","P01887","E101866","20160511",,"20160511",,"ST"
"2318","P01888","E101874","20160506",,"20160506",,"ST"
"2319","P01889","E101875","20160608",,"20160608",,"ST"
"2320","P01890","E101878","20160511","20160515","20160511",,"ST"
"2321","P01891","E101880","20160512",,"20160512",,"ST"
"2322","P01892","E101883","20160601",,"20160601",,"ST"
"2323","P01893","E101884","20160518",,"20160518",,"ST"
"2324","P01894","E101885","20160518",,"20160518",,"ST"
"2325","P01895","E101891","20160522",,"20160522",,"ST"
"2326","P01896","E101893","20160601",,"20160601",,"ST"
"2327","P01897","E101894","20160601","20160612","20160601",,"ST"
"2328","P01898","E101895","20160601",,"20160601",,"ST"
"2329","P01899","E101896","20160601",,"20160601",,"ST"
"2330","P01900","E101897","20160608","20160713","20160608",,"ST"
"2331","P01901","E101898","20170125",,"20170125",,"ST"
"2332","P01902","E101899","20160601","20160814","20160601",,"ST"
"2333","P01903","E101900","20160601","20160828","20160525",,"ST"
"2334","P01904","E101901","20160602","20160828","20160602",,"ST"
"2335","P01905","E101904","20160608",,"20160608",,"ST"
"2336","P01906","E101906","20160608",,"20160608",,"ST"
"2337","P01907","E101909","20160601","20160722","20160601",,"ST"
"2338","P01908","E101910","20160601","20160923","20160601",,"ST"
"2401","P01909","E101912","20160720",,"20160720",,"ST"
"2421","P01910","E101913","20161215",,"20161215",,"ST"
"2422","P01911","E101955","20160907","20161211","20160907",,"ST"
"2441","P01912","E101957","20160803",,"20160803",,"ST"
"2442","P01913","E101958","20160907",,"20160907",,"ST"
"2443","P01914","E101962","20161007",,"20161007",,"ST"
"2444","P01915","E101915","20161005",,"20161005",,"ST"
"2445","P01916","E101963","20160817",,"20160817",,"ST"
"2446","P01917","E101916","20160706",,"20160706",,"ST"
"2447","P01918","E101964","20160720",,"20160720",,"ST"
"2461","P01919","E101929","20160803",,"20160803",,"ST"
"2462","P01920","E101922","20160727","20160729","20160727",,"ST"
"2481","P01921","E101965","20160713",,"20160713",,"ST"
"2482","P01922","E101968","20160803",,"20160803",,"ST"
"2501","P01923","E101930","20160817",,"20160817",,"ST"
"2521","P01924","E101934","20160713",,"20160713",,"ST"
"2541","P01925","E101970","20161019",,"20161019",,"ST"
"2542","P01926","E101936","20160727","20160826","20160727",,"ST"
"2561","P01927","E101944","20160803",,"20160803",,"ST"
"2562","P01928","E101952","20160928",,"20160928",,"ST"
"2581","P01929","E101928","20160803",,"20160803",,"ST"
"2582","P01930","E101956","20160817","20160903","20160817",,"ST"
"2583","P01931","E101925","20161001",,"20161001",,"ST"
"2584","P01932","E101959","20161001",,"20161001",,"ST"
"2661","P01933","E102005","20160901",,"20160901",,"ST"
"3761","P02098","E102096","20161019",,"20161019",,"ST"
"3781","P02099","E102088","20161116","20161229","20161116",,"ST"
"3801","P02100","E102090","20161102",,"20161102",,"ST"
"3821","P02101","E102097","20161207",,"20161207",,"ST"
"3841","P02102","E102098","20161207",,"20161207",,"ST"
"3861","P02103","E102099","20170229",,"20170229",,"ST"
"3881","P02104","E102100","20161215",,"20161215",,"ST"
"3901","P02105","E102101","20180101",,"20180101",,"ST"
"3921","P02106","E102102","20161214",,"20161214",,"ST"
"3941","P02107","E102103","20161123",,"20161123",,"ST"
"3961","P02108","E102104","20170201",,"20170201",,"ST"
"3981","P02109","E102105","20170111",,"20170111",,"ST"
"4001","P02110","E102106","20180101",,"20180101",,"ST"
"4021","P02111","E102107","20161221",,"20161221",,"ST"
"4041","P02112","E102108","20161221",,"20161221",,"ST"
"4042","P02113","E102109","20161221",,"20161221",,"ST"
"4043","P02114","E102110","20161222",,"20161222",,"ST"
"4061","P02115","E102111","20170301",,"20170301",,"ST"
"4062","P02116","E102112","20170104",,"20170104",,"ST"
"4081","P02117","E102113","20161130",,"20161130",,"ST"
"4082","P02118","E102114","20161130","20161218","20161130",,"ST"
"4083","P02119","E102115","20161228",,"20161228",,"ST"
"4101","P02120","E102116","20170217",,"20170217",,"ST"
"4121","P02121","E102117","20170201",,"20170201",,"ST"
"4141","P02122","E102118","20170111",,"20170111",,"ST"
"4161","P02123","E102119","20170401",,"20170401",,"ST"
"4181","P02124","E102120","20170125",,"20170125",,"ST"
"4182","P02125","E102121","20170111",,"20170111",,"ST"
"4201","P02126","E102122","20170111",,"20170111",,"ST"
"4221","P02127","E102123","20170411",,"20170411",,"ST"
"4241","P02128","E102124","20170208",,"20170208",,"ST"
"4281","P02129","E102125","20170112",,"20170112",,"ST"
"4301","P02130","E102126","20161215",,"20161215",,"ST"
"4321","P02131","E102127","20170118",,"20170118",,"ST"
"4341","P02132","E102128","20170120",,"20170120",,"ST"
"4361","P02133","E102129","20180101",,"20180101",,"ST"
"4381","P02134","E102130","20170118",,"20170118",,"ST"
"4401","P02135","E102131","20170119",,"20170119",,"ST"
"4421","P02136","E102132","20170125",,"20170125",,"ST"
"4441","P02137","E102133","20170501",,"20170501",,"ST"
"4481","P02138","E102134","20170122",,"20170122",,"ST"
"4501","P02139","E102135","20170201",,"20170201",,"ST"
"4521","P02140","E102136","20170125",,"20170125",,"ST"
"4541","P02141","E102137","20170125",,"20170125",,"ST"
