"EMPLOYEE_ID","EMP_PAYCOMP_RECUR_ID","COMPENSATION_ID","PAY_COMPONENT_ICODE","CURRENCY","PAYCOMPVALUE","FREQUENCY","CUSTOM_NUM10","EFFECTIVE_START_DATE","EFFECTIVE_END_DATE","TRANSACTION_SEQUENCE_NUMBER"
"E101325","27601","19461","81","GBP","0","42",,"20140701","99991231","1"
"E101326","27602","19462","81","GBP","60000","42",,"20140902","20150331","1"
"E101326","27603","19463","81","GBP","61500","42",,"20150401","99991231","1"
"E101327","27604","19464","81","GBP","0","42",,"20140708","99991231","1"
"E101328","27605","19465","81","GBP","60000","42",,"20141016","99991231","1"
"E101329","27606","19466","81","GBP","55000","42",,"20141014","20160331","1"
"E101329","27607","19467","81","GBP","57750","42",,"20160401","99991231","1"
"E101330","27608","19468","81","USD","40950","42",,"20140723","20140908","1"
"E101330","27609","19469","81","USD","21840","42",,"20140909","99991231","1"
"E101331","27610","19470","81","GBP","23000","42",,"20140819","20150131","1"
"E101331","27611","19471","81","GBP","23250","42",,"20150201","20150331","1"
"E101511","28002","19755","81","USD","0","42",,"20150305","20150601","1"
"E101511","28003","19757","81","USD","55000","42",,"20150602","20160331","1"
"E101511","28004","19759","81","USD","56650","42",,"20160401","99991231","1"
"E101512","28005","19761","81","USD","0","42",,"20150305","99991231","1"
"E101513","28006","19763","81","GBP","0","42",,"20150307","99991231","1"
"E101514","28007","19765","81","GBP","0","42",,"20150319","99991231","1"
"E101515","28008","19767","81","GBP","32000","42",,"20150331","20160331","1"
"E101515","28009","19768","81","GBP","32950","42",,"20160401","99991231","1"
"E101516","28010","19769","81","GBP","33000","42",,"20150519","20160331","1"
"E101516","28011","19770","81","GBP","40000","42",,"20160401","20160430","1"
"E101516","28012","19771","81","GBP","42000","42",,"20160501","99991231","1"
"E101517","28013","19772","81","GBP","52500","42",,"20150707","20160331","1"
"E101517","28014","19773","81","GBP","54600","42",,"20160401","20160430","1"
"E101517","28015","19774","81","GBP","56500","42",,"20160501","99991231","1"
"E101518","28016","19793","81","GBP","0","42",,"20150319","99991231","1"
"E101519","28017","19795","81","GBP","0","42",,"20150324","99991231","1"
"E101520","28018","19797","81","GBP","65000","42",,"20150616","20160331","1"
"E101520","28019","19799","81","GBP","66950","42",,"20160401","99991231","1"
"E101521","28020","19801","81","GBP","0","42",,"20150707","99991231","1"
"E101522","28021","19803","81","GBP","0","42",,"20150430","99991231","1"
"E101523","28022","19805","81","USD","80000","42",,"20150317","20160331","1"
"E101523","28023","19807","81","USD","83000","42",,"20160401","99991231","1"
"E101524","28024","19809","81","USD","100000","42",,"20150317","20160331","1"
"E101524","28025","19811","81","USD","120000","42",,"20160401","99991231","1"
"E101525","28026","19813","81","GBP","0","42",,"20150714","99991231","1"
"E101526","28027","19815","81","GBP","27000","42",,"20150901","20160331","1"
"E101526","28028","19817","81","GBP","28250","42",,"20160401","20160831","1"
"E101526","28029","19819","81","GBP","28850","42",,"20160901","20161031","1"
"E101526","28030","19821","81","GBP","29150","42",,"20161101","20170131","1"
"E101527","28031","19823","81","GBP","0","42",,"20150324","99991231","1"
"E101528","28032","19825","81","GBP","125000","42",,"20150630","20160331","1"
"E101528","28033","19827","81","GBP","127500","42",,"20160401","99991231","1"
"E101529","28034","19829","81","GBP","0","42",,"20150319","20150630","1"
"E101529","28035","19831","81","GBP","95000","42",,"20150701","20160331","1"
"E101529","28036","19833","81","GBP","97850","42",,"20160401","99991231","1"
"E101530","28037","19835","81","GBP","0","42",,"20150519","20150604","1"
"E101530","28038","19837","81","GBP","25000","42",,"20150605","20150815","1"
"E101530","28039","19839","81","GBP","27000","42",,"20150816","20160131","1"
"E101530","28040","19841","81","GBP","27500","42",,"20160201","20160331","1"
"E101939","27033","18148","81","USD","140000","42",,"20160629","99991231","1"
"E101940","27035","18149","81","USD","130000","42",,"20160629","99991231","1"
"E101941","27037","18150","81","USD","145000","42",,"20160629","99991231","1"
"E101942","27039","18151","81","USD","240000","42",,"20160629","99991231","1"
"E101943","27041","18152","81","USD","50000","42",,"20160629","99991231","1"
"E101944","27043","18153","81","GBP","42000","42",,"20160803","20161231","1"
"E101145","26954","18564","81","GBP","27250","42",,"20150302","20150331","1"
"E101145","26956","18566","81","GBP","27750","42",,"20150401","20150731","1"
"E101145","26958","18568","81","GBP","28000","42",,"20150801","20150930","1"
"E101145","26960","18570","81","GBP","28250","42",,"20151001","20151130","1"
"E101145","26962","18572","81","GBP","28550","42",,"20151201","20151231","1"
"E101145","26963","18573","81","GBP","28800","42",,"20160101","20160228","1"
"E101145","26965","18574","81","GBP","29100","42",,"20160301","20160331","1"
"E101145","26967","18575","81","GBP","30350","42",,"20160401","20160430","1"
"E100077","28561","10822","58","GBP","7.5","42",,"20070807","20071231","1"
"E100077","28562","10826","58","GBP","7.5","42",,"20080101","20080331","1"
"E100077","28563","10830","58","GBP","20","42",,"20080401","20080401","1"
"E100077","28565","10835","58","GBP","20","42",,"20080402","20090331","1"
"E100077","28568","10840","58","GBP","20","42",,"20090401","20100331","1"
"E100077","28574","10845","58","GBP","20","42",,"20100401","20110331","1"
"E100077","28576","10849","58","GBP","20","42",,"20110401","20120331","1"
"E100077","28577","10853","58","GBP","20","42",,"20120401","20130141","1"
"E100077","28579","10858","58","GBP","20","42",,"20130181","20140331","1"
"E100077","28581","10862","58","GBP","20","42",,"20140401","20140630","1"
"E100077","28582","10867","58","GBP","20","42",,"20140701","20150331","1"
"E100077","28583","10872","58","GBP","25","42",,"20150401","20160331","1"
"E100077","28584","10877","58","GBP","25","42",,"20160401","20160731","1"
"E100077","28585","10882","58","GBP","35","42",,"20160801","99991231","1"
"E100078","28586","10887","58","GBP","0","42",,"20041110","20060331","1"
"E100078","28587","10891","58","GBP","0","42",,"20060401","20070331","1"
"E100078","28588","10895","58","GBP","0","42",,"20070401","20080331","1"
"E100078","28590","10899","58","GBP","0","42",,"20080401","20080731","1"
"E100078","28592","10904","58","GBP","20","42",,"20080801","20090331","1"
"E100078","28594","10912","58","GBP","20","42",,"20090401","20100331","1"
"E100078","28598","10917","58","GBP","20","42",,"20100401","20100506","1"
"E100078","28600","10922","58","GBP","20","42",,"20100507","20110331","1"
"E100078","28602","10927","58","GBP","20","42",,"20110401","20120331","1"
"E100078","28604","10932","58","GBP","20","42",,"20120401","20130331","1"
"E100078","28606","10937","58","GBP","20","42",,"20130401","20140331","1"
"E100078","28608","10942","58","GBP","20","42",,"20140401","20150331","1"
"E100078","28609","10947","58","GBP","20","42",,"20150401","20160331","1"
"E100078","28610","10952","58","GBP","20","42",,"20160401","99991231","1"
"E100079","28611","10957","58","GBP","0","42",,"20030621","20031231","1"
"E100079","28613","10962","58","GBP","0","42",,"20040101","20041231","1"
"E100079","28616","10967","58","GBP","0","42",,"20050101","20060331","1"
"E100079","28617","10972","58","GBP","0","42",,"20060401","20070331","1"
"E100079","28618","10977","58","GBP","0","42",,"20070401","20080331","1"
"E100079","28623","10981","58","GBP","0","42",,"20080401","20080815","1"
"E100079","28624","10986","58","GBP","150","42",,"20080816","20090331","1"
"E100079","28626","10991","58","GBP","150","42",,"20090401","20100331","1"
"E100079","28628","10996","58","GBP","150","42",,"20100401","20111231","1"
"E100079","28629","11001","58","GBP","175","42",,"20120111","20120331","1"
"E100162","29167","11947","58","USD","7.5","42",,"20120401","20130331","1"
"E100162","29169","11950","58","USD","7.5","42",,"20130401","20140331","1"
"E100162","29170","11953","58","USD","7.5","42",,"20140401","20150331","1"
"E100162","29173","11956","58","USD","7.5","42",,"20150401","20160331","1"
"E100162","29175","11958","58","USD","7.5","42",,"20160401","99991231","1"
"E100163","29177","11962","58","USD","0","42",,"20070117","20070806","1"
"E100163","29179","11972","58","USD","10","42",,"20070807","20080331","1"
"E100163","29180","11975","58","USD","10","42",,"20080401","20090331","1"
"E100163","29182","11987","58","USD","10","42",,"20090401","20100331","1"
"E100163","29183","11993","58","USD","10","42",,"20100401","20100803","1"
"E100163","29184","11997","58","USD","15","42",,"20100804","20110331","1"
"E100163","29188","12000","58","USD","15","42",,"20110401","20120331","1"
"E100163","29190","12003","58","USD","15","42",,"20120401","20130331","1"
"E100163","29193","12009","58","USD","15","42",,"20130401","99991231","1"
"E100164","29196","12016","58","GBP","0","42",,"20070213","20070806","1"
"E100164","29198","12021","58","GBP","7.5","42",,"20070807","20080331","1"
"E100164","29199","12026","58","GBP","7.5","42",,"20080401","20090316","1"
"E100164","29201","12029","58","GBP","10","42",,"20090317","20090430","1"
"E100164","29203","12032","58","GBP","10","42",,"20090501","20091111","1"
"E100164","29204","12035","58","GBP","10","42",,"20091112","20100331","1"
"E100164","29206","12039","58","GBP","15","42",,"20100401","20100506","1"
"E100164","29208","12044","58","GBP","15","42",,"20100507","20110331","1"
"E100164","29209","12048","58","GBP","15","42",,"20110401","20120331","1"
"E100164","29210","12052","58","GBP","15","42",,"20120401","99991231","1"
"E100165","29211","12055","58","GBP","0","42",,"20070220","20070806","1"
"E100165","29212","12059","58","GBP","7.5","42",,"20070807","20080331","1"
"E100165","29214","12063","58","GBP","7.5","42",,"20080401","20080630","1"
"E100165","29217","12066","58","GBP","7.5","42",,"20080701","20090331","1"
"E100165","29219","12070","58","GBP","7.5","42",,"20090401","20100331","1"
"E100165","29220","12073","58","GBP","7.5","42",,"20100401","20110331","1"
"E100165","29222","12078","58","GBP","7.5","42",,"20110401","20120331","1"
"E100165","29224","12082","58","GBP","7.5","42",,"20120401","20130331","1"
"E100165","29226","12087","58","GBP","7.5","42",,"20130401","99991231","1"
"E100166","29227","12091","58","GBP","0","42",,"20070320","20070806","1"
"E100166","29228","12096","58","GBP","7.5","42",,"20070807","20080331","1"
"E100166","29231","12100","58","GBP","7.5","42",,"20080401","20090331","1"
"E100166","29234","12105","58","GBP","7.5","42",,"20090401","20100331","1"
"E100166","29235","12109","58","GBP","7.5","42",,"20100401","20110331","1"
"E100095","29108","12197","58","USD","30","42",,"20070807","20070831","1"
"E100095","29109","12206","58","USD","30","42",,"20070901","20080110","1"
"E100095","29110","12209","58","USD","30","42",,"20080111","20080331","1"
"E100095","29111","12212","58","USD","30","42",,"20080401","20081012","1"
"E100095","29112","12215","58","USD","30","42",,"20081013","20090331","1"
"E100095","29113","12223","58","USD","35","42",,"20090401","20100331","1"
"E100095","29114","12228","58","USD","35","42",,"20100401","20110331","1"
"E100095","29115","12235","58","USD","35","42",,"20110401","20120331","1"
"E100160","29116","11784","58","GBP","40","42",,"20100901","20110331","1"
"E100160","29117","11788","58","GBP","40","42",,"20110401","20120331","1"
"E100160","29119","11792","58","GBP","40","42",,"20120401","20130331","1"
"E100160","29120","11796","58","GBP","40","42",,"20130401","20131130","1"
"E100160","29122","11800","58","GBP","40","42",,"20131201","20140331","1"
"E100160","29125","11804","58","GBP","40","42",,"20140401","20140930","1"
"E100160","29126","11808","58","GBP","50","42",,"20141001","20150331","1"
"E100160","29130","11813","58","GBP","50","42",,"20150401","20160331","1"
"E100160","29131","11817","58","GBP","50","42",,"20160401","99991231","1"
"E100161","29132","11823","58","GBP","0","42",,"20070130","20070806","1"
"E100161","29133","11828","58","GBP","35","42",,"20070807","20080331","1"
"E100161","29134","11833","58","GBP","35","42",,"20080401","20090331","1"
"E100161","29136","11838","58","GBP","35","42",,"20090401","20100331","1"
"E100161","29138","11842","58","GBP","35","42",,"20100401","20100831","1"
"E100161","29140","11847","58","GBP","40","42",,"20100901","20110331","1"
"E100161","29142","11852","58","GBP","40","42",,"20110401","20120331","1"
"E100161","29144","11857","58","GBP","40","42",,"20120401","20130331","1"
"E100161","29145","11862","58","GBP","40","42",,"20130401","20131130","1"
"E100161","29147","11867","58","GBP","40","42",,"20131201","20140331","1"
"E100161","29149","11872","58","GBP","40","42",,"20140401","20150331","1"
"E100161","29150","11882","58","GBP","40","42",,"20150401","20160331","1"
"E100161","29151","11886","58","GBP","40","42",,"20160401","99991231","1"
"E100162","29152","11890","58","USD","0","42",,"20070116","20070806","1"
"E100162","29154","11894","58","USD","7.5","42",,"20070807","20080331","1"
"E100162","29156","11898","58","USD","7.5","42",,"20080401","20090331","1"
"E100162","29158","11911","58","USD","7.5","42",,"20090401","20100331","1"
"E100162","29163","11915","58","USD","7.5","42",,"20100401","20110331","1"
"E100162","29165","11943","58","USD","7.5","42",,"20110401","20120331","1"
"E100095","29107","12195","58","USD","0","42",,"20070401","20070806","1"
"E100074","28505","10603","58","GBP","20","42",,"20110401","20110401","1"
"E100074","28506","10607","58","GBP","20","42",,"20110402","20120331","1"
"E100074","28507","10612","58","GBP","30","42",,"20120401","20130331","1"
"E100074","28508","10617","58","GBP","30","42",,"20130401","20140331","1"
"E100074","28509","10622","58","GBP","30","42",,"20140401","20150331","1"
"E100074","28510","10627","58","GBP","30","42",,"20150401","20160331","1"
"E100074","28511","10632","58","GBP","30","42",,"20160401","99991231","1"
"E100075","28512","10637","58","USD","0","42",,"20050503","20060331","1"
"E100075","28513","10642","58","USD","0","42",,"20060401","20070331","1"
"E100075","28514","10647","58","USD","0","42",,"20070401","20070806","1"
"E100075","28515","10652","58","USD","7.5","42",,"20070807","20080331","1"
